leaf_index,r0,r1,r2,r3,r4,r5
86,-2.041007755962536,-4.415045732599224,-3.204911011116534,-1.6757355386513484,-2.720671879107032,-7.473958714143346
87,-1.0862490351177945,-2.4799623957170587,-2.5772939148476803,-1.5808086067472273,-9.060868710705037,-1.1954530447593408
88,-2.73407797651277,-8.606193930121659,-3.430289520717321,-0.45473212015036946,-1.177984855788807,-2.2576376675582037
89,-3.5061126151022814,-6.3817926949029244,-1.2312762904594066,-1.8923416023602195,-4.793443946722066,-4.3480792789077745
90,-0.03636785720461735,-4.048674003498834,-5.6160019400480055,-0.14694110363497642,-3.276889128852072,-6.427117888370008
91,-4.471684186184969,-4.507742736928828,-3.2139139700591035,-3.2663404591398737,-3.979819645215461,-4.779864908790897
92,-5.582625803566833,-2.936863118004326,-6.127615383515907,-2.763397254524633,-2.8564304008822794,-2.6202852619049195
93,-1.3263845783629247,-0.9109479911690682,-0.9159803113366518,-3.9917899054870567,-0.7940078828126365,-8.944664477183741
94,-2.8556440474447564,-5.898225405799428,-2.7640013502035705,-3.4979733159250093,-3.275934417826912,-5.142855922920843
95,-4.094166598326731,-0.11237654409151511,-5.422634269453948,-1.3720170232538706,-6.960059903286147,-1.8695840146400078
96,-2.517774572779046,-5.580628427202715,-6.379721377302797,-3.212670419729374,-2.346274116664241,-2.447508784420854
97,-2.6488284064954377,-1.7937457300150919,-6.279550837519149,-2.7740272818874963,-6.5262631330868315,-0.21468061175513395
98,-5.271465465937105,-3.9702142413381014,-2.735107749952761,-0.5332327297940728,-6.213576772193098,-3.174171209527883
99,-2.0193094376662852,-4.027633304139035,-2.1695405836930086,-3.8729830130647653,-6.881000728860112,-3.5560490109093417
100,-2.0434543829525538,-6.760472635212164,-5.232228981430174,-1.6476251723867201,-2.292986646210397,-3.8433874838272692
101,-4.274839732184185,-0.7047255044139634,-2.1758679416324482,-2.870452178398809,-0.20996308286790946,-8.259002707561141
102,-5.835994130704465,-2.211660452283727,-2.333760281690395,-0.5147212611674994,-5.044748126428356,-5.467071598396282
103,-3.3994295621747455,-0.3002035830468605,-0.28941413123902465,-5.454770391646021,-7.440488345441752,-1.7761219206306684
104,-6.5646243398806785,-2.3731248187132055,-4.852739183671696,-2.396565333574391,-0.007369177165869131,-4.688424957642844
105,-0.29334731547182796,-1.2377649383355307,-0.31745840327774133,-7.290957453087468,-4.820926314188851,-4.677789473945027
106,-1.4370585155909745,-7.765159063326382,-1.3519500548272514,-0.6003072261023713,-5.922062318974249,-0.6149859492174001
107,-4.837979865475676,-3.1125754538308206,-1.2808699811032707,-2.123386264790791,-4.192367645905152,-6.571185680608624
108,-4.558257097911685,-6.011856120713862,-4.597679094174813,-4.518515911339663,-1.195008050544363,-0.31015299170782823
109,-5.095141810591507,-4.493277756198946,-4.278100141903235,-0.6798146111123547,-2.690771213063221,-5.276878479264614
110,-2.460386917736769,-4.9063127221429275,-0.6165411974759422,-4.78232616710271,-4.729294896190548,-4.925199981289481
111,-0.9048509802561032,-3.709944934402571,-5.58265496977053,-2.375394027446032,-5.551495597521815,-4.217809457620898
112,-8.042468860155628,-0.5476088930502179,-4.152655855734145,-2.368766510473402,-2.276596537315678,-2.6420298829987168
113,-4.421682612743417,-1.5755660254557238,-5.230397335813843,-2.822284667218194,-2.9750807415019462,-5.813162832729955
114,-0.8462855104323054,-2.1141569145525145,-3.3865356189787557,-2.346428138532185,-5.70024229960834,-6.734020388544314
115,-8.192619720676007,-2.1641833658362146,-0.4872332230551698,-1.2853596020828966,-4.776177351254546,-1.8697264132690896
116,-5.270991388282552,-2.351245408344434,-0.8315082837930327,-7.694752766295551,-0.927462070727004,-2.434642224501105
117,-7.9470672596327905,-1.7045402109156487,-3.2132063674068285,-3.408690149339098,-3.3815354750053555,-0.7483440236811606
118,-1.544005456018799,-3.3489013453441805,-5.911911218404055,-3.1340370188082622,-2.2144339593375713,-6.06005832324379
119,-2.3789855152854593,-0.9354613683283385,-0.6362377238644408,-1.5136363699159188,-4.6506884035595855,-8.315079303159003
120,-4.6713029724795,-4.6196493279078945,-1.7251191391532428,-1.8177197918956862,-4.762181209498778,-5.280081199019477
121,-2.4636964717451804,-1.9125548387018678,-0.8186914074559062,-6.299707531816083,-4.656545752512725,-5.313411778863152
122,-4.075585465732932,-6.061898074628727,-0.9549458413323781,-0.8579371526515467,-3.9309616985792593,-5.435306546170514
123,-1.7526606035238532,-3.1887965642622595,-5.825948464810056,-7.091114548491163,-1.3951460493932086,-0.7666444593300406
124,-4.077145664935562,-0.03674724021929299,-2.171404381269028,-8.177357037662926,-0.4240761646862715,-3.407569099133379
125,-0.09991109209459378,-6.241684934327645,-3.3522799692793646,-5.767321068569945,-2.857666785824049,-2.892292204300836
126,-1.0045896613881167,-5.375535292788842,-3.7230426965849297,-6.374179799723635,-2.1966109961125175,-3.2830024398669044
127,-3.2119268100254814,-1.136052478706441,-2.6863991096096966,-4.997206303698265,-1.6093392087552874,-7.322166839535544
128,-3.9659235052237056,-3.0123327770002306,-8.424175689468788,-1.7157254926339363,-1.1248631297015872,-0.1467478028838318
129,-7.080405738102254,-3.665161128209842,-3.2401009222154276,-4.9924817902886245,-0.699046328504625,-0.7229483426965315
130,-4.033700183064182,-6.954566779988916,-3.020992409055875,-3.910930892766097,-3.1493780842494026,-1.0113880732472178
131,-1.9089775834536626,-6.371816005061634,-1.9203230576397465,-1.6877685130495723,-0.006182111362028489,-7.015662760257686
132,-4.047156963703119,-0.6965146027681325,-2.7937714337214468,-0.5145512922163031,-8.537780456863475,-1.4736929576681723
133,-1.1775679106652739,-2.3955018560199983,-2.0152390713866684,-8.594344409680865,-3.7405143949529562,-0.9795470318824491
134,-1.0531528917341044,-3.473769175753187,-0.9493857454188371,-1.2702692632287613,-9.045118156594798,-1.5794672958785831
135,-1.8559739771652153,-6.806804901165401,-2.4746619710475675,-3.1234411917510045,-5.858862945985094,-0.1290576012604158
136,-1.0727120175360252,-6.518094187834792,-4.875501536650091,-2.187186369413074,-2.8935486659058425,-4.408720194745735
137,-1.1411564385562691,-1.8035940098778,-6.3727645205840355,-2.928791717581556,-6.611183300511904,-1.5959691217307592
138,-1.1866110565152412,-6.170936348885113,-1.2196055098222878,-6.733759027806468,-3.214077959165404,-1.830369745930426
139,-2.7244002375486245,-3.0495982333888136,-3.3094392876776544,-8.193695395535842,-1.4749521399329557,-1.7358218548613726
140,-0.15132346337150313,-1.1732306632556393,-9.427090269036729,-2.02257715985032,-0.058141771283821087,-2.374110622221889
141,-8.137161181164904,-3.9995734457612593,-1.3752974994464244,-3.5710040326599284,-1.4997885707078404,-0.9471754819575269
142,-3.730860562618722,-5.464489018673516,-1.2103020144341086,-3.7778126666381198,-2.1173358700991844,-6.00001904413057
143,-5.204970646995548,-0.7556375954790949,-4.589114448569231,-0.8714600444408556,-6.372841069787071,-3.1471852592951577
144,-0.42844594970561567,-0.7037112834766641,-5.188808350535209,-2.6723591920167564,-7.500567469514982,-2.9995793677117017
145,-3.0854314277083916,-6.269079145948314,-2.9913276404141125,-0.6388214330580743,-2.8224049567944194,-5.8186472612599385
146,-6.8781178657231,-1.6039978767991907,-4.085830633688734,-2.494715731449741,-2.044462735173841,-4.7980453325284245
147,-2.8524213470343076,-0.03710311727538279,-2.3954083611941996,-1.0032216983411637,-8.74284002629014,-2.946290735733475
148,-3.6681617720823256,-1.206233155688287,-0.551013482118954,-3.2189460539769583,-1.3623185851784898,-8.518711716247868
149,-1.2479814725781795,-4.5268269948443445,-2.1533912737144556,-5.052513786595844,-6.367422472353094,-2.6909702934020445
150,-6.31540780017942,-2.391766657968698,-1.0343879201115045,-6.235337761159644,-1.1761892142199581,-3.61417489042781
151,-3.6364634252321975,-6.925031170280247,-3.843363742404345,-3.044733193377949,-2.1957549793406756,-3.155454332265056
152,-0.5815094780503044,-3.8434911704204264,-6.691096699565536,-6.113683456410523,-1.1077702506145575,-1.2305961862311685
153,-6.81668542676012,-0.49856470444309897,-1.8388489922187246,-1.9322765147393908,-1.7659025597491391,-6.561308027516613
154,-3.230222594064023,-0.00044697833995678473,-3.2045113114962636,-2.8018645550419357,-0.009896105674348872,-8.452586948963807
155,-2.4614885364631194,-1.2167197266548948,-0.07532197205242486,-1.396287684727532,-4.719779406574862,-8.26008819244115
156,-0.24717664217473762,-6.600547836865576,-2.577596996721259,-2.80857357803732,-2.66348628572417,-5.894524658173536
157,-1.6588089930360759,-3.123644454719805,-4.29591233366084,-0.6737049711530964,-5.806614498387113,-5.904717177442603
158,-4.362538939477681,-3.959032172702028,-5.05562319184153,-5.407720519247075,-3.2388712618586557,-0.03555466193865128
159,-6.8099422873359075,-0.7953572026278816,-1.0888656647176216,-0.9988553448779923,-4.7574917227059546,-5.308015169154492
160,-5.256566339161417,-0.4486502889121832,-4.060201956120352,-2.156587025284631,-6.947313567331697,-1.6631145226091792
161,-4.383285631404668,-8.508236096582218,-0.7517248701751682,-1.7443628809904588,-2.1725882568847323,-0.26209487474216747
162,-4.896494518033052,-1.863108246656787,-6.168392303775842,-1.3282291468589613,-0.08542688025982341,-5.721242440623724
163,-2.4489560269301287,-1.8660937014086811,-8.893366127177348,-1.2627330171050952,-1.9736678405019155,-2.4369013493740783
164,-5.752297084099447,-2.4521478270135684,-3.7160485610618554,-2.0161993990336073,-6.558940498233157,-0.06535982357128559
165,-2.673779230422259,-2.0004203178506645,-5.541690892008964,-6.264050202508579,-4.34051880324465,-0.24587967677207948
166,-3.9441703460933324,-4.8524664684312775,-5.142508522967305,-3.267352703138519,-1.0623256333911781,-4.758945902916965
167,-1.3608766863715804,-0.3362466431243915,-7.554768070092649,-4.473980500243738,-0.8394058409563856,-4.498814128655857
168,-2.607955362321615,-3.418351553560311,-0.8847152088058284,-3.531573006177867,-1.7642188854299001,-8.071322339619801
169,-4.350112960171008,-5.148508051797539,-2.4661877875425047,-5.881965861248684,-2.940632833767353,-2.289641023169082
170,-0.41663461053349293,-5.130205297962719,-1.8380236772085445,-5.704278722525728,-5.642887170628661,-2.3975209695384003
171,-3.4470042762158206,-1.0512911489422747,-7.824519384421697,-3.459296207670299,-2.7906825822291683,-2.4566654871095515
172,-3.983541471076635,-7.870053500734725,-2.9173678086709938,-3.386798202963033,-1.1632133818026453,-0.926904997029116
173,-5.899918749720196,-4.79715721721719,-3.4560678597958128,-5.217078669752357,-0.8137835009205042,-1.5341717295440112
174,-1.22395624603196,-7.2099951875207555,-2.412132378778607,-3.1858081580652993,-0.17825080872142698,-5.5243434831814655
175,-2.696684580881869,-2.2303724518458505,-7.656599114470905,-3.9079133488223246,-0.32773730438458687,-3.708183182499953
176,-0.7036073987722631,-5.833316467429883,-2.4763293869558054,-7.145552095820348,-2.8189081040979507,-0.5830872431049047
177,-0.6945840209278569,-8.104814618224674,-1.9683184414558508,-0.5253170932073182,-3.257608232885347,-4.366610368206664
178,-7.375611933086185,-3.0652704834707127,-3.466235777605093,-0.22778662093538093,-2.05923227455305,-4.460644651223879
179,-3.808945939205466,-0.08240227702473887,-2.9375985898331063,-7.519281206363543,-4.446508617722999,-0.7379881259918825
180,-7.5737224023489835,-3.12789559341431,-3.4027577382219496,-3.5124230856849072,-2.490467863127125,-1.654294953660274
181,-1.2481579702049441,-0.3661728292321593,-1.3005651101729399,-6.358740288075508,-0.9622869965763298,-7.433503562908431
182,-5.9333897060589615,-3.7768151308645503,-2.9788885434392407,-0.30075522778915004,-5.648203570076764,-3.108716750204526
183,-3.1074374658434314,-5.218363064568327,-2.8563124313297377,-5.550511144997941,-2.0846373548073975,-4.449731648655691
184,-1.4321482939608874,-7.521030200838316,-2.605860855606179,-1.477374362326367,-2.013166615412349,-5.325135712405107
185,-1.6775297254934736,-4.3893065269344875,-5.633512693024677,-4.91160409739098,-1.3307072384437657,-4.50430687301292
186,-4.665409712536327,-5.462163868185673,-0.9734575480631652,-0.49660132797916806,-5.094283148609826,-4.610072105316441
187,-6.332980690754322,-4.60297029754577,-4.221721358181886,-3.9747837624792135,-1.8571287965780319,-1.2787710736357194
188,-0.6976144961082622,-3.586080798270517,-6.2428540800783345,-0.060482284186192906,-4.904190182252701,-4.860595849023063
189,-4.130468032159935,-6.317558804438459,-2.599960933665848,-5.700769768894343,-0.36660296837692447,-1.9064926007765952
190,-4.803765760944805,-0.2546051085996335,-0.479431714084544,-6.486379235692362,-5.556115532718794,-1.9197970158428737
191,-0.7257542216870918,-7.428440945891475,-0.09345536906399116,-3.055406813583182,-0.6221763576254808,-5.878792205939995
192,-0.14106656161043923,-5.9742321204691065,-0.9637759508555142,-2.9653293518322945,-2.323824492750516,-7.011879082996072
193,-5.72617967384221,-2.9548006995375204,-6.968382368116075,-2.9702049097198255,-1.0483943010083143,-0.02045787152692095
194,-0.8148997033674936,-2.968914250238814,-2.670004429552915,-2.515585108714023,-2.794654926264429,-8.321916750260755
195,-1.990620156267021,-0.27758528672912985,-2.2623528318184984,-4.16457297341196,-8.089878842278068,-2.837662723581879
196,-1.2319847304466243,-0.8371992481359285,-5.266079303544975,-6.251922382842601,-5.557918598166507,-0.2696797855027493
197,-5.045903507625108,-0.7531078553514426,-6.6564383422020725,-3.1715265926642138,-2.5769613440486427,-3.6005838762219455
198,-0.17058830906114525,-6.341996373960176,-1.114140009765069,-6.6167707499739254,-3.4258170945877016,-1.729391724522966
199,-0.016468783502352334,-2.03027217003575,-6.6165343690741345,-1.4851741291793665,-5.411908851377372,-4.539239697130852
200,-2.8396620303385216,-1.557315072666452,-0.7551071083686446,-6.27997734645988,-0.8890918572249478,-6.979419945107025
201,-5.842501301539997,-0.21400632877359896,-1.8777939419502274,-6.648035854946814,-4.093963560698326,-1.1560066519441636
202,-4.078232388138964,-1.2538578335545816,-5.518928092401804,-3.1301017448520527,-6.13161909997269,-1.985699904867442
203,-2.2600176348075434,-3.320057415504455,-0.1192995432342713,-4.863546094692841,-2.2930080697057016,-7.412377489318759
204,-0.23206028218785119,-3.065893802121518,-7.209404725518864,-3.851422813616395,-4.868908151441945,-0.1766421432936699
205,-5.889631436719332,-0.4520941153821856,-4.3522697146353755,-1.964716495038332,-4.295264619158577,-4.884280062306082
206,-2.2137016153241755,-4.267018082836413,-6.432094093278712,-1.3797188887690939,-5.64311801370374,-1.331105662843285
207,-4.700235486833732,-3.631610988060353,-6.86951355165109,-3.4205211986266097,-1.0217763461188103,-2.1874595748603656
208,-5.810702542274504,-3.328982091711883,-2.081951515918063,-3.4348192313814847,-4.471544129590362,-4.361926412548764
209,-7.312138723675784,-1.3493538901553412,-1.5170334399687169,-3.3347559630253363,-0.4009761036642628,-5.579345995564139
210,-0.8815978363375981,-2.944361538976539,-4.669550923408851,-3.9339500499117026,-6.929874220445676,-2.2912212573329245
211,-3.4406379003681153,-1.9784018266343248,-3.9120598900678196,-0.6731765965334823,-0.9587031899500585,-8.22018527351435
212,-2.1517746796814925,-8.87875785030937,-1.8961144019203782,-2.895193170703641,-0.7986345314305143,-1.9804833571124083
213,-5.251725301467251,-6.453138450888915,-2.9325314905484023,-1.647650131262631,-1.0778186869730504,-4.277873358514909
214,-7.588669507453413,-0.5533108179632417,-4.036333816403787,-2.115173197075662,-0.7619694580731718,-4.556248068231497
215,-1.5274765960662346,-6.77086114297853,-4.493599894701222,-4.238590947529573,-3.692472477208854,-0.1726510987222678
216,-3.5822529104050975,-1.8911357427491833,-3.7612153675324373,-1.0266076976122926,-0.46140850036582537,-8.256967208268534
217,-6.3697434520899225,-3.7732321139712073,-0.546941763560179,-4.4991502732943625,-2.5433083125640206,-4.263704037745309
218,-4.335471004175736,-1.8673050429543216,-5.71096291260316,-0.3721048062929092,-3.762100355961901,-5.550667039571468
219,-1.2785243585581196,-3.1791976721575677,-4.8328046262124165,-3.911539133943231,-2.661494284244678,-6.520612459680828
220,-1.4276532979207381,-8.654087433640287,-4.197736768032363,-1.662913416809695,-1.3939985127858032,-0.8596917428356426
221,-6.350103667698482,-0.7466548591482143,-5.199979244348492,-0.6528303560712292,-2.692334680037394,-4.940045777722853
222,-3.439122216888128,-0.8951712275229723,-7.279340194392278,-3.895896457681178,-1.5017376057755025,-4.11692702624827
223,-2.185080580358155,-7.773120406882905,-0.6921979736794142,-2.9325324842274716,-4.7354951759431625,-1.8166514883835074
224,-3.0963183986314062,-4.646178292950099,-2.9014597491465954,-4.442462971892449,-4.633581134884654,-4.381988085139398
225,-1.5778793678888672,-7.54771489560788,-0.5736162259335433,-2.0676989726281363,-2.97401826998291,-5.205103002703763
226,-1.5210343805108706,-5.081570364302344,-1.7955282474021783,-7.235208506412133,-2.008661383685859,-3.501030230255036
227,-2.0443007184315256,-6.489392509678695,-4.740003208242617,-1.068523896100013,-4.794025456767023,-2.667689190503472
228,-3.305068194026734,-2.0182759811372284,-3.3190411569255582,-2.4826391071473046,-1.4927587693808615,-8.099087998999089
229,-4.233336541371171,-1.0897080465698374,-3.4386574843028335,-2.2859891900748788,-6.030501679544054,-5.24159667680162
230,-0.394614795885713,-2.9315201034170584,-1.5099906639422656,-3.1881129590147603,-3.084119572549151,-8.324334175399153
231,-0.4253408425421408,-9.378355005912338,-1.77070583248335,-1.07388688737718,-1.8022048894515006,-2.0806171909100533
232,-4.544257586142391,-6.193168081689525,-5.526098526387385,-2.493487748978016,-2.030194935734336,-0.34271642505690636
233,-5.197472024318919,-1.6770821864063246,-6.493898357941137,-1.9607904475644902,-1.9675333309757885,-4.504117829878495
234,-5.337865034847114,-0.860900967199068,-4.213374420204653,-0.27080621624847406,-2.7362215453283407,-6.741904629829732
235,-3.149990308105734,-1.971956067137286,-0.1634900329004218,-3.6853484134008374,-8.429044996247319,-1.2375899403051773
