leaf_index,r0,r1,is_dominated,ground_truth_pareto
186,9.99791,0.20465,0,1
187,9.99789,0.20538,0,1
188,9.99778,0.21047,0,1
189,9.99776,0.21182,0,1
190,9.99775,0.21231,0,1
191,9.99773,0.21291,0,1
192,9.99772,0.21336,0,1
193,9.9977,0.21424,0,1
194,9.99768,0.21544,0,1
195,9.99766,0.21612,0,1
196,9.99765,0.21677,0,1
197,9.99761,0.21881,0,1
198,9.99744,0.22624,0,1
199,9.99741,0.22763,0,1
200,9.99734,0.23083,0,1
201,9.99734,0.23049,0,0
202,9.9973,0.23223,0,1
203,9.99727,0.23366,0,1
204,9.99725,0.23458,0,1
205,9.99723,0.23522,0,1
206,9.99718,0.23756,0,1
207,9.99715,0.23873,0,1
208,9.99715,0.23859,0,0
209,9.9971,0.24083,0,1
210,9.9971,0.24069,0,0
211,9.99707,0.24187,0,1
212,9.99706,0.24239,0,1
213,9.99704,0.24324,0,1
214,9.99703,0.24359,0,1
215,9.99699,0.24546,0,1
216,9.99692,0.24813,0,1
217,9.9969,0.24894,0,1
218,9.99688,0.24979,0,1
219,9.99679,0.25347,0,1
220,9.99678,0.2538,0,1
221,9.99676,0.25457,0,1
222,9.99675,0.2551,0,1
223,9.99675,0.25491,0,0
224,9.99672,0.25624,0,1
225,9.99662,0.25988,0,1
226,9.99662,0.25984,0,0
227,9.99658,0.26162,0,1
228,9.99655,0.26253,0,1
229,9.99653,0.26351,0,1
230,9.99651,0.26429,0,1
231,9.99646,0.26608,0,1
232,9.99645,0.26646,0,1
233,9.99642,0.26742,0,1
234,9.9964,0.26844,0,1
235,9.99638,0.26891,0,1
236,9.99637,0.26932,0,1
237,9.99634,0.27053,0,1
238,9.99633,0.27086,0,1
239,9.9963,0.27218,0,1
240,9.9963,0.27206,0,0
241,9.99628,0.27283,0,1
242,9.99626,0.27339,0,1
243,9.99625,0.2737,0,1
244,9.99619,0.27614,0,1
245,9.99615,0.27752,0,1
246,9.99615,0.2773,0,0
247,9.99615,0.2773,0,0
248,9.99613,0.27834,0,1
249,9.99612,0.27862,0,1
250,9.99608,0.28,0,1
251,9.99602,0.28218,0,1
252,9.99596,0.28435,0,1
253,9.99594,0.285,0,1
254,9.9959,0.28631,0,1
255,9.99589,0.28682,0,1
256,9.99588,0.28707,0,1
257,9.99584,0.28843,0,1
258,9.99581,0.28948,0,1
259,9.99579,0.29021,0,1
260,9.99579,0.28998,0,0
261,9.99579,0.28997,0,0
262,9.99576,0.29109,0,1
263,9.99575,0.29152,0,1
264,9.9957,0.29306,0,1
265,9.99564,0.29536,0,1
266,9.99559,0.29681,0,1
267,9.99558,0.29723,0,1
268,9.99554,0.29847,0,1
269,9.99532,0.30595,0,1
270,9.99528,0.30707,0,1
271,9.99522,0.30904,0,1
272,9.99517,0.31083,0,1
273,9.99514,0.31158,0,1
274,9.99504,0.31502,0,1
275,9.995,0.31631,0,1
276,9.99489,0.31973,0,1
277,9.99484,0.3211,0,1
278,9.99479,0.32281,0,1
279,9.99467,0.32636,0,1
280,9.99459,0.32883,0,1
281,9.99455,0.33016,0,1
282,9.99452,0.3311,0,1
283,9.99447,0.33267,0,1
284,9.99438,0.33507,0,1
285,9.99431,0.33732,0,1
286,9.99428,0.33827,0,1
287,9.99426,0.33881,0,1
288,9.99425,0.33893,0,1
289,9.99418,0.34111,0,1
290,9.99417,0.34142,0,1
291,9.99415,0.34193,0,1
292,9.99414,0.34221,0,1
293,9.99414,0.3422,0,0
294,9.99408,0.34415,0,1
295,9.99406,0.34464,0,1
296,9.99405,0.34503,0,1
297,9.99404,0.34522,0,1
298,9.99404,0.34511,0,0
299,9.99397,0.34711,0,1
300,9.99395,0.3478,0,1
301,9.99389,0.34942,0,1
302,9.99386,0.35042,0,1
303,9.99366,0.35598,0,1
304,9.99359,0.35804,0,1
305,9.99352,0.36004,0,1
306,9.99352,0.35984,0,0
307,9.99347,0.36127,0,1
308,9.99346,0.36158,0,1
309,9.99339,0.36348,0,1
310,9.99332,0.36553,0,1
311,9.99332,0.36545,0,0
312,9.99323,0.36784,0,1
313,9.99322,0.36812,0,1
314,9.9932,0.36868,0,1
315,9.99301,0.37376,0,1
316,9.993,0.37418,0,1
317,9.99299,0.37439,0,1
318,9.99299,0.37426,0,0
319,9.99297,0.37478,0,1
320,9.99296,0.37513,0,1
321,9.99293,0.37593,0,1
322,9.99287,0.37747,0,1
323,9.99283,0.37874,0,1
324,9.99283,0.3786,0,0
325,9.99281,0.37906,0,1
326,9.99275,0.38063,0,1
327,9.9927,0.38203,0,1
328,9.99266,0.38303,0,1
329,9.99244,0.3889,0,1
330,9.99239,0.39004,0,1
331,9.99236,0.39084,0,1
332,9.99236,0.39082,0,0
333,9.99227,0.39301,0,1
334,9.99224,0.39378,0,1
335,9.99222,0.3943,0,1
336,9.99219,0.39503,0,1
337,9.99205,0.39874,0,1
338,9.99199,0.40019,0,1
339,9.99198,0.40031,0,1
340,9.99195,0.40127,0,1
341,9.99193,0.40162,0,1
342,9.99191,0.4022,0,1
343,9.9919,0.40243,0,1
344,9.99187,0.40325,0,1
345,9.99187,0.40317,0,0
346,9.99186,0.40333,0,1
347,9.99179,0.40512,0,1
348,9.99172,0.40689,0,1
349,9.99171,0.40716,0,1
350,9.99166,0.40834,0,1
351,9.99165,0.40859,0,1
352,9.99141,0.41443,0,1
353,9.99124,0.41848,0,1
354,9.99115,0.42071,0,1
355,9.99115,0.4206,0,0
356,9.99111,0.42151,0,1
357,9.9911,0.42185,0,1
358,9.99101,0.42404,0,1
359,9.99101,0.42392,0,0
360,9.99097,0.42497,0,1
361,9.99094,0.42551,0,1
362,9.99087,0.42713,0,1
363,9.99055,0.43464,0,1
364,9.99052,0.43536,0,1
365,9.99052,0.43534,0,0
366,9.99048,0.43628,0,1
367,9.99039,0.43826,0,1
368,9.99031,0.44013,0,1
369,9.99027,0.4411,0,1
370,9.99026,0.4413,0,1
371,9.99025,0.44153,0,1
372,9.9902,0.44252,0,1
373,9.99015,0.44374,0,1
374,9.99014,0.44394,0,1
375,9.99012,0.44444,0,1
376,9.99011,0.44459,0,1
377,9.99005,0.44598,0,1
378,9.99003,0.44636,0,1
379,9.99001,0.44687,0,1
380,9.98973,0.45311,0,1
381,9.98967,0.45452,0,1
382,9.98964,0.4551,0,1
383,9.98959,0.45611,0,1
384,9.98958,0.45649,0,1
385,9.98953,0.4574,0,1
386,9.9895,0.45819,0,1
387,9.98944,0.45939,0,1
388,9.98938,0.46085,0,1
389,9.98933,0.46173,0,1
390,9.98919,0.46491,0,1
391,9.98918,0.46503,0,1
392,9.989,0.46892,0,1
393,9.98896,0.46983,0,1
394,9.98894,0.47025,0,1
395,9.98892,0.47053,0,1
396,9.98874,0.47438,0,1
397,9.98871,0.47515,0,1
398,9.98866,0.47608,0,1
399,9.98858,0.47779,0,1
400,9.98853,0.47883,0,1
401,9.98835,0.48256,0,1
402,9.9881,0.48762,0,1
403,9.98802,0.48941,0,1
404,9.98798,0.49025,0,1
405,9.98797,0.49029,0,1
406,9.98793,0.49108,0,1
407,9.98789,0.49205,0,1
408,9.98785,0.49284,0,1
409,9.98779,0.49411,0,1
410,9.98772,0.4954,0,1
411,9.98767,0.49643,0,1
412,9.98766,0.4967,0,1
413,9.98764,0.49698,0,1
414,9.9876,0.49781,0,1
415,9.98758,0.49833,0,1
416,9.9875,0.49978,0,1
417,9.98748,0.50028,0,1
418,9.98743,0.50116,0,1
419,9.98742,0.50139,0,1
420,9.98739,0.50205,0,1
421,9.98737,0.5024,0,1
422,9.98731,0.50365,0,1
423,9.9873,0.50376,0,1
424,9.98713,0.50709,0,1
425,9.98712,0.50735,0,1
426,9.98702,0.50941,0,1
427,9.98691,0.51144,0,1
428,9.98681,0.51336,0,1
429,9.98672,0.51526,0,1
430,9.98671,0.51532,0,1
431,9.98663,0.51689,0,1
432,9.98663,0.51686,0,0
433,9.98659,0.51779,0,1
434,9.98655,0.51849,0,1
435,9.98653,0.51882,0,1
436,9.98651,0.51933,0,1
437,9.98651,0.51917,0,0
438,9.98642,0.52105,0,1
439,9.98627,0.52385,0,1
440,9.98601,0.52884,0,1
441,9.98597,0.52947,0,1
442,9.98594,0.53017,0,1
443,9.98588,0.53126,0,1
444,9.98581,0.53253,0,1
445,9.9857,0.53452,0,1
446,9.98562,0.53602,0,1
447,9.98558,0.53677,0,1
448,9.98556,0.5372,0,1
449,9.98555,0.53737,0,1
450,9.98555,0.5373,0,0
451,9.98532,0.54174,0,1
452,9.98523,0.54334,0,1
453,9.98521,0.54361,0,1
454,9.98506,0.54646,0,1
455,9.98501,0.5473,0,1
456,9.98487,0.54984,0,1
457,9.98487,0.54981,0,0
458,9.98477,0.55168,0,1
459,9.98468,0.55335,0,1
460,9.98466,0.55374,0,1
461,9.98466,0.5537,0,0
462,9.98465,0.5538,0,1
463,9.9846,0.55475,0,1
464,9.98459,0.55491,0,1
465,9.98451,0.55638,0,1
466,9.98398,0.56586,0,1
467,9.98389,0.56743,0,1
468,9.98388,0.56756,0,1
469,9.9838,0.56904,0,1
470,9.98376,0.56965,0,1
471,9.98367,0.57129,0,1
472,9.98358,0.57275,0,1
473,9.98354,0.57357,0,1
474,9.9834,0.57604,0,1
475,9.98326,0.57834,0,1
476,9.98325,0.5785,0,1
477,9.98318,0.57977,0,1
478,9.98313,0.58064,0,1
479,9.9831,0.58115,0,1
480,9.98305,0.58204,0,1
481,9.9828,0.58619,0,1
482,9.98279,0.58647,0,1
483,9.98273,0.58741,0,1
484,9.9827,0.58798,0,1
485,9.98265,0.58883,0,1
486,9.98254,0.59061,0,1
487,9.98249,0.59157,0,1
488,9.98241,0.59291,0,1
489,9.98241,0.59281,0,0
490,9.98238,0.59333,0,1
491,9.98236,0.59363,0,1
492,9.98232,0.59437,0,1
493,9.98228,0.59509,0,1
494,9.98215,0.59727,0,1
495,9.98215,0.5972,0,0
496,9.98211,0.59797,0,1
497,9.9821,0.59809,0,1
498,9.98203,0.59917,0,1
499,9.98193,0.60097,0,1
500,9.98183,0.60258,0,1
501,9.98174,0.604,0,1
502,9.98162,0.60609,0,1
503,9.98161,0.60612,0,1
504,9.98147,0.60842,0,1
505,9.98145,0.60885,0,1
506,9.98143,0.60908,0,1
507,9.98139,0.60983,0,1
508,9.98127,0.61183,0,1
509,9.98127,0.61182,0,0
510,9.98125,0.61213,0,1
511,9.98112,0.61424,0,1
512,9.981,0.61615,0,1
513,9.98094,0.6171,0,1
514,9.98069,0.62114,0,1
515,9.98052,0.6239,0,1
516,9.98044,0.62519,0,1
517,9.9802,0.629,0,1
518,9.9802,0.62897,0,0
519,9.97984,0.63461,0,1
520,9.97966,0.63741,0,1
521,9.97959,0.6386,0,1
522,9.97931,0.64298,0,1
523,9.97929,0.64325,0,1
524,9.97916,0.64525,0,1
525,9.97902,0.64746,0,1
526,9.97901,0.64757,0,1
527,9.97898,0.64801,0,1
528,9.97892,0.64893,0,1
529,9.9789,0.6493,0,1
530,9.97876,0.65141,0,1
531,9.97871,0.65213,0,1
532,9.97844,0.65624,0,1
533,9.97837,0.65742,0,1
534,9.97824,0.65931,0,1
535,9.9782,0.65995,0,1
536,9.97812,0.66111,0,1
537,9.9781,0.66142,0,1
538,9.97794,0.66388,0,1
539,9.97788,0.66484,0,1
540,9.9778,0.66602,0,1
541,9.97779,0.6661,0,1
542,9.97774,0.66687,0,1
543,9.97763,0.66856,0,1
544,9.97732,0.67311,0,1
545,9.97697,0.67827,0,1
546,9.97689,0.67939,0,1
547,9.97678,0.68109,0,1
548,9.97674,0.68162,0,1
549,9.97655,0.68446,0,1
550,9.97651,0.68504,0,1
551,9.97629,0.68818,0,1
552,9.97621,0.68936,0,1
553,9.97599,0.69261,0,1
554,9.97594,0.6933,0,1
555,9.97589,0.69396,0,1
556,9.97575,0.696,0,1
557,9.97573,0.69632,0,1
558,9.97549,0.69966,0,1
559,9.97542,0.70072,0,1
560,9.97537,0.70138,0,1
561,9.97536,0.7016,0,1
562,9.97532,0.70213,0,1
563,9.97532,0.7021,0,0
564,9.97529,0.70249,0,1
565,9.97522,0.70356,0,1
566,9.975,0.70665,0,1
567,9.97485,0.70873,0,1
568,9.97472,0.71066,0,1
569,9.97456,0.71288,0,1
570,9.9742,0.71784,0,1
571,9.97395,0.72137,0,1
572,9.97373,0.72439,0,1
573,9.97364,0.72557,0,1
574,9.97363,0.72575,0,1
575,9.97361,0.726,0,1
576,9.97359,0.72625,0,1
577,9.97356,0.72671,0,1
578,9.97356,0.72668,0,0
579,9.97356,0.72664,0,0
580,9.97342,0.7286,0,1
581,9.97329,0.73035,0,1
582,9.97328,0.73056,0,1
583,9.97326,0.73084,0,1
584,9.97323,0.73123,0,1
585,9.97321,0.73156,0,1
586,9.9732,0.73159,0,1
587,9.97317,0.73211,0,1
588,9.97315,0.73231,0,1
589,9.9731,0.73296,0,1
590,9.9728,0.73711,0,1
591,9.97259,0.7399,0,1
592,9.97251,0.74094,0,1
593,9.97244,0.74191,0,1
594,9.97216,0.74569,0,1
595,9.97216,0.74564,0,0
596,9.97211,0.74628,0,1
597,9.9721,0.74646,0,1
598,9.97179,0.75063,0,1
599,9.97177,0.75081,0,1
600,9.97155,0.75381,0,1
601,9.97153,0.75409,0,1
602,9.97153,0.75401,0,0
603,9.97143,0.75538,0,1
604,9.97112,0.75942,0,1
605,9.97101,0.76091,0,1
606,9.97097,0.76136,0,1
607,9.97093,0.76194,0,1
608,9.97087,0.76271,0,1
609,9.97073,0.76458,0,1
610,9.97072,0.76466,0,1
611,9.97064,0.76571,0,1
612,9.97063,0.76589,0,1
613,9.97062,0.766,0,1
614,9.9706,0.76624,0,1
615,9.97053,0.7671,0,1
616,9.97047,0.7679,0,1
617,9.97034,0.76964,0,1
618,9.97033,0.76974,0,1
619,9.97032,0.76993,0,1
620,9.9703,0.77019,0,1
621,9.97027,0.77052,0,1
622,9.97026,0.77064,0,1
623,9.9701,0.77274,0,1
624,9.97004,0.77355,0,1
625,9.96999,0.77417,0,1
626,9.96997,0.77442,0,1
627,9.96996,0.77455,0,1
628,9.96984,0.77608,0,1
629,9.96982,0.77636,0,1
630,9.96968,0.77809,0,1
631,9.96948,0.78069,0,1
632,9.96907,0.78591,0,1
633,9.96904,0.78629,0,1
634,9.969,0.78673,0,1
635,9.9689,0.78809,0,1
636,9.96885,0.78871,0,1
637,9.9687,0.79059,0,1
638,9.96867,0.79101,0,1
639,9.96862,0.79153,0,1
640,9.96859,0.79193,0,1
641,9.96859,0.79191,0,0
642,9.96844,0.79385,0,1
643,9.96843,0.79402,0,1
644,9.96843,0.79398,0,0
645,9.96841,0.79426,0,1
646,9.96838,0.79459,0,1
647,9.96826,0.79617,0,1
648,9.96821,0.79673,0,1
649,9.9682,0.79688,0,1
650,9.96811,0.79795,0,1
651,9.9679,0.80059,0,1
652,9.96789,0.80068,0,1
653,9.96766,0.80357,0,1
654,9.96765,0.80372,0,1
655,9.96738,0.8071,0,1
656,9.96733,0.80773,0,1
657,9.96715,0.80988,0,1
658,9.96708,0.8107,0,1
659,9.96697,0.81205,0,1
660,9.96695,0.81233,0,1
661,9.96692,0.81267,0,1
662,9.96674,0.81487,0,1
663,9.96673,0.81508,0,1
664,9.96672,0.81515,0,1
665,9.96666,0.81592,0,1
666,9.96657,0.81694,0,1
667,9.96656,0.81708,0,1
668,9.96637,0.81943,0,1
669,9.9663,0.82023,0,1
670,9.96629,0.82036,0,1
671,9.96621,0.82143,0,1
672,9.96619,0.82167,0,1
673,9.96599,0.82409,0,1
674,9.9659,0.82511,0,1
675,9.96573,0.82718,0,1
676,9.96563,0.82835,0,1
677,9.9656,0.8287,0,1
678,9.96557,0.82912,0,1
679,9.9654,0.8311,0,1
680,9.9653,0.8323,0,1
681,9.96521,0.83344,0,1
682,9.9651,0.83476,0,1
683,9.96509,0.83481,0,1
684,9.96502,0.83568,0,1
685,9.96499,0.83601,0,1
686,9.96496,0.83639,0,1
687,9.96486,0.83759,0,1
688,9.96484,0.83784,0,1
689,9.96476,0.83879,0,1
690,9.9647,0.83954,0,1
691,9.96466,0.84,0,1
692,9.96438,0.84324,0,1
693,9.96393,0.84863,0,1
694,9.96372,0.85103,0,1
695,9.96366,0.85175,0,1
696,9.96358,0.85268,0,1
697,9.96343,0.85447,0,1
698,9.96326,0.85638,0,1
699,9.96324,0.85659,0,1
700,9.96315,0.85773,0,1
701,9.96302,0.85922,0,1
702,9.96302,0.85922,0,1
703,9.96296,0.85993,0,1
704,9.96276,0.86221,0,1
705,9.96273,0.86255,0,1
706,9.96269,0.86303,0,1
707,9.96244,0.86592,0,1
708,9.96238,0.86659,0,1
709,9.96236,0.86683,0,1
710,9.96208,0.87004,0,1
711,9.962,0.87096,0,1
712,9.96198,0.8712,0,1
713,9.96193,0.8717,0,1
714,9.96142,0.87753,0,1
715,9.96133,0.8786,0,1
716,9.96089,0.88361,0,1
717,9.9608,0.88459,0,1
718,9.96021,0.8912,0,1
719,9.96002,0.89335,0,1
720,9.95993,0.89431,0,1
721,9.9598,0.89571,0,1
722,9.95978,0.89603,0,1
723,9.95965,0.89737,0,1
724,9.95957,0.89836,0,1
725,9.95952,0.89889,0,1
726,9.95942,0.89999,0,1
727,9.95942,0.89993,0,0
728,9.95934,0.90089,0,1
729,9.95922,0.9022,0,1
730,9.9591,0.90349,0,1
731,9.95897,0.90492,0,1
732,9.95877,0.90719,0,1
733,9.95867,0.90825,0,1
734,9.95856,0.90941,0,1
735,9.95838,0.91139,0,1
736,9.95835,0.91178,0,1
737,9.95828,0.91254,0,1
738,9.95815,0.91396,0,1
739,9.95808,0.91469,0,1
740,9.95806,0.91491,0,1
741,9.95804,0.9151,0,1
742,9.95762,0.91963,0,1
743,9.95756,0.92036,0,1
744,9.95751,0.9209,0,1
745,9.95737,0.92242,0,1
746,9.95707,0.92556,0,1
747,9.957,0.92633,0,1
748,9.95677,0.92883,0,1
749,9.95657,0.93099,0,1
750,9.9563,0.93387,0,1
751,9.95619,0.93505,0,1
752,9.95587,0.93842,0,1
753,9.95567,0.94053,0,1
754,9.95566,0.9407,0,1
755,9.95559,0.94136,0,1
756,9.95556,0.94167,0,1
757,9.95553,0.94202,0,1
758,9.95531,0.9444,0,1
759,9.95515,0.94603,0,1
760,9.95509,0.9467,0,1
761,9.95503,0.94728,0,1
762,9.95498,0.94777,0,1
763,9.95489,0.94875,0,1
764,9.95472,0.95052,0,1
765,9.95462,0.95155,0,1
766,9.95462,0.95155,0,1
767,9.95427,0.95529,0,1
768,9.95411,0.95688,0,1
769,9.95408,0.95721,0,1
770,9.95343,0.96401,0,1
771,9.95339,0.96435,0,1
772,9.95333,0.96497,0,1
773,9.95324,0.96595,0,1
774,9.9532,0.9663,0,1
775,9.95292,0.96921,0,1
776,9.95285,0.96995,0,1
777,9.95283,0.97018,0,1
778,9.95268,0.97164,0,1
779,9.9523,0.97556,0,1
780,9.95207,0.97793,0,1
781,9.95198,0.97878,0,1
782,9.9519,0.97968,0,1
783,9.95175,0.98117,0,1
784,9.95173,0.98139,0,1
785,9.95168,0.98185,0,1
786,9.95125,0.98619,0,1
787,9.95106,0.9881,0,1
788,9.95097,0.98908,0,1
789,9.95093,0.98948,0,1
790,9.95082,0.99051,0,1
791,9.95049,0.9939,0,1
792,9.9502,0.99675,0,1
793,9.95019,0.99689,0,1
794,9.95018,0.997,0,1
795,9.95,0.99878,0,1
796,9.94991,0.99968,0,1
797,9.94984,1.00032,0,1
798,9.94975,1.00124,0,1
799,9.94973,1.00144,0,1
800,9.94967,1.00203,0,1
801,9.94965,1.00219,0,1
802,9.94952,1.00353,0,1
803,9.94908,1.00786,0,1
804,9.94906,1.00803,0,1
805,9.94897,1.00895,0,1
806,9.94874,1.01119,0,1
807,9.94851,1.0135,0,1
808,9.94845,1.01408,0,1
809,9.9484,1.01452,0,1
810,9.94823,1.01619,0,1
811,9.94784,1.02001,0,1
812,9.94757,1.02266,0,1
813,9.94741,1.0242,0,1
814,9.94725,1.02579,0,1
815,9.94719,1.02635,0,1
816,9.94718,1.02647,0,1
817,9.94712,1.027,0,1
818,9.9468,1.03015,0,1
819,9.94651,1.03291,0,1
820,9.9465,1.03306,0,1
821,9.94647,1.03329,0,1
822,9.9462,1.03589,0,1
823,9.94614,1.03648,0,1
824,9.9461,1.03682,0,1
825,9.94608,1.03704,0,1
826,9.94606,1.03729,0,1
827,9.94559,1.0417,0,1
828,9.94554,1.04226,0,1
829,9.9451,1.04641,0,1
830,9.94472,1.04997,0,1
831,9.94468,1.05038,0,1
832,9.94468,1.05036,0,0
833,9.94464,1.05075,0,1
834,9.94448,1.05231,0,1
835,9.94448,1.05227,0,0
836,9.94435,1.05348,0,1
837,9.944,1.05686,0,1
838,9.94394,1.05734,0,1
839,9.94391,1.05771,0,1
840,9.94378,1.05885,0,1
841,9.94375,1.05913,0,1
842,9.94366,1.06003,0,1
843,9.94365,1.06012,0,1
844,9.94352,1.06135,0,1
845,9.94342,1.0623,0,1
846,9.94313,1.06494,0,1
847,9.94275,1.06847,0,1
848,9.94271,1.06884,0,1
849,9.94261,1.06986,0,1
850,9.94259,1.06998,0,1
851,9.9424,1.07179,0,1
852,9.94227,1.07294,0,1
853,9.94209,1.0746,0,1
854,9.94208,1.0747,0,1
855,9.94157,1.07946,0,1
856,9.9413,1.08192,0,1
857,9.94114,1.08335,0,1
858,9.94111,1.08369,0,1
859,9.94098,1.08483,0,1
860,9.94089,1.08566,0,1
861,9.94071,1.08731,0,1
862,9.94062,1.08819,0,1
863,9.94061,1.08821,0,1
864,9.94049,1.08937,0,1
865,9.94015,1.09239,0,1
866,9.94002,1.09366,0,1
867,9.93997,1.09411,0,1
868,9.93963,1.09712,0,1
869,9.93948,1.09852,0,1
870,9.93941,1.09913,0,1
871,9.93938,1.09943,0,1
872,9.93928,1.10033,0,1
