leaf_index,r0,r1,is_dominated,ground_truth_pareto
64,9.97651,0.68504,0,1
65,9.97629,0.68818,0,1
66,9.97536,0.7016,0,1
67,9.97356,0.72671,0,1
68,9.97342,0.7286,0,1
69,9.9732,0.73159,0,1
70,9.97244,0.74191,0,1
71,9.97143,0.75538,0,1
72,9.97097,0.76136,0,1
73,9.97062,0.766,0,1
74,9.96999,0.77417,0,1
75,9.96997,0.77442,0,1
76,9.96984,0.77608,0,1
77,9.96968,0.77809,0,1
78,9.96904,0.78629,0,1
79,9.96843,0.79402,0,1
80,9.96843,0.79398,0,0
81,9.9679,0.80059,0,1
82,9.96765,0.80372,0,1
83,9.96733,0.80773,0,1
84,9.96692,0.81267,0,1
85,9.96521,0.83344,0,1
86,9.96509,0.83481,0,1
87,9.96502,0.83568,0,1
88,9.96302,0.85922,0,1
89,9.96273,0.86255,0,1
90,9.96238,0.86659,0,1
91,9.95942,0.89999,0,1
92,9.95815,0.91396,0,1
93,9.95657,0.93099,0,1
94,9.95619,0.93505,0,1
95,9.95587,0.93842,0,1
96,9.95567,0.94053,0,1
97,9.95566,0.9407,0,1
98,9.95515,0.94603,0,1
99,9.95462,0.95155,0,1
100,9.95283,0.97018,0,1
101,9.95082,0.99051,0,1
102,9.9502,0.99675,0,1
103,9.94975,1.00124,0,1
104,9.94967,1.00203,0,1
105,9.94906,1.00803,0,1
106,9.9468,1.03015,0,1
107,9.9462,1.03589,0,1
108,9.94614,1.03648,0,1
109,9.94271,1.06884,0,1
110,9.94208,1.0747,0,1
111,9.94061,1.08821,0,1
112,9.93948,1.09852,0,1
113,9.93479,1.14018,0,1
114,9.93254,1.1596,0,1
115,9.93204,1.16388,0,1
116,9.93116,1.17131,0,1
117,9.92975,1.18326,0,1
118,9.92757,1.2014,0,1
119,9.92382,1.23198,0,1
120,9.92278,1.24035,0,1
121,9.92277,1.24046,0,1
122,9.92266,1.24131,0,1
123,9.92209,1.24587,0,1
124,9.92106,1.25402,0,1
125,9.9205,1.25847,0,1
126,9.92024,1.26045,0,1
127,9.91868,1.27268,0,1
128,9.91848,1.27426,0,1
129,9.91828,1.27583,0,1
130,9.91798,1.27813,0,1
131,9.91639,1.29043,0,1
132,9.91615,1.29225,0,1
133,9.91606,1.29299,0,1
134,9.91368,1.31111,0,1
135,9.91292,1.3168,0,1
136,9.91291,1.31687,0,1
137,9.91003,1.33837,0,1
138,9.909,1.34598,0,1
139,9.90811,1.35252,0,1
140,9.90723,1.35895,0,1
141,9.907,1.36065,0,1
142,9.90672,1.36265,0,1
143,9.90541,1.3722,0,1
144,9.90438,1.37958,0,1
145,9.90403,1.3821,0,1
146,9.90045,1.4075,0,1
147,9.89912,1.41684,0,1
148,9.89896,1.41797,0,1
149,9.89538,1.44273,0,1
150,9.89523,1.44379,0,1
151,9.89321,1.45754,0,1
152,9.89223,1.46418,0,1
153,9.89032,1.477,0,1
154,9.89019,1.4779,0,1
155,9.88981,1.48044,0,1
156,9.88815,1.49148,0,1
157,9.88643,1.50285,0,1
158,9.88304,1.52499,0,1
159,9.88028,1.54272,0,1
160,9.87986,1.54541,0,1
161,9.87846,1.55435,0,1
162,9.87743,1.56089,0,1
163,9.87669,1.56558,0,1
164,9.87526,1.57454,0,1
165,9.8751,1.57556,0,1
166,9.87446,1.57959,0,1
167,9.86764,1.62164,0,1
168,9.86698,1.62565,0,1
169,9.86183,1.65659,0,1
170,9.86007,1.66702,0,1
171,9.85735,1.68303,0,1
172,9.85712,1.68439,0,1
173,9.85678,1.68635,0,1
174,9.85489,1.69737,0,1
175,9.85382,1.7036,0,1
176,9.85277,1.70968,0,1
177,9.85004,1.72533,0,1
178,9.84888,1.7319,0,1
179,9.84803,1.73677,0,1
180,9.8477,1.73863,0,1
181,9.84548,1.75114,0,1
182,9.84239,1.76842,0,1
183,9.84228,1.76906,0,1
184,9.84148,1.77352,0,1
185,9.83725,1.79678,0,1
186,9.83693,1.79854,0,1
187,9.83621,1.8025,0,1
188,9.83607,1.80327,0,1
189,9.83132,1.82898,0,1
190,9.83013,1.83537,0,1
191,9.82892,1.84183,0,1
192,9.82836,1.84483,0,1
193,9.82725,1.85073,0,1
194,9.82466,1.8644,0,1
195,9.82339,1.87111,0,1
196,9.81695,1.90459,0,1
197,9.81503,1.91447,0,1
198,9.81154,1.93227,0,1
199,9.80972,1.94148,0,1
200,9.80778,1.95127,0,1
201,9.8077,1.9517,0,1
202,9.80554,1.96251,0,1
203,9.80109,1.98462,0,1
204,9.79871,1.99631,0,1
205,9.79795,2.00003,0,1
206,9.78915,2.04268,0,1
207,9.78046,2.08387,0,1
208,9.77815,2.09469,0,1
209,9.77527,2.10808,0,1
210,9.77331,2.11719,0,1
211,9.77298,2.11872,0,1
212,9.77069,2.12925,0,1
213,9.77062,2.12955,0,1
214,9.77052,2.13,0,1
215,9.77005,2.13216,0,1
216,9.76771,2.14284,0,1
217,9.76696,2.14628,0,1
218,9.76635,2.14903,0,1
219,9.76606,2.15036,0,1
220,9.76524,2.15407,0,1
221,9.76217,2.16796,0,1
222,9.76032,2.17627,0,1
223,9.75436,2.20283,0,1
224,9.75213,2.21268,0,1
225,9.75091,2.21806,0,1
226,9.74553,2.24157,0,1
227,9.74552,2.24161,0,1
228,9.74391,2.24862,0,1
229,9.74179,2.25775,0,1
230,9.73533,2.28548,0,1
231,9.73321,2.29449,0,1
232,9.7331,2.29493,0,1
233,9.72964,2.30957,0,1
234,9.7198,2.35062,0,1
235,9.71572,2.36743,0,1
236,9.71568,2.36761,0,1
237,9.71567,2.36766,0,1
238,9.71221,2.3818,0,1
239,9.71157,2.38442,0,1
240,9.70893,2.39514,0,1
241,9.705,2.41101,0,1
242,9.70373,2.41612,0,1
243,9.70314,2.41849,0,1
244,9.69993,2.43133,0,1
245,9.69747,2.4411,0,1
246,9.68759,2.48003,0,1
247,9.68623,2.48534,0,1
248,9.68181,2.50253,0,1
249,9.67971,2.51063,0,1
250,9.67767,2.51846,0,1
251,9.67319,2.53562,0,1
252,9.67073,2.545,0,1
253,9.66866,2.55286,0,1
254,9.66813,2.55485,0,1
255,9.66672,2.56018,0,1
256,9.66582,2.56358,0,1
257,9.66145,2.58,0,1
258,9.65999,2.58547,0,1
259,9.65963,2.58681,0,1
260,9.65772,2.59392,0,1
261,9.6529,2.61179,0,1
262,9.65094,2.61903,0,1
263,9.64861,2.62759,0,1
264,9.64708,2.63323,0,1
265,9.64697,2.63362,0,1
266,9.64503,2.64073,0,1
267,9.64458,2.64238,0,1
268,9.63727,2.66891,0,1
269,9.63661,2.67128,0,1
270,9.62707,2.70545,0,1
271,9.6268,2.70644,0,1
272,9.6268,2.70643,0,0
273,9.62672,2.7067,0,1
274,9.62578,2.71003,0,1
275,9.62523,2.71201,0,1
276,9.61906,2.73382,0,1
277,9.61628,2.74356,0,1
278,9.61142,2.76055,0,1
279,9.60925,2.7681,0,1
280,9.60643,2.77786,0,1
281,9.60329,2.78868,0,1
282,9.6031,2.78936,0,1
283,9.60032,2.79891,0,1
284,9.59894,2.80364,0,1
285,9.59386,2.82098,0,1
286,9.59345,2.82237,0,1
287,9.58755,2.84234,0,1
288,9.58255,2.85916,0,1
289,9.57488,2.88472,0,1
290,9.57419,2.88701,0,1
291,9.57416,2.88711,0,1
292,9.57078,2.8983,0,1
293,9.5698,2.90154,0,1
294,9.56229,2.9262,0,1
295,9.5566,2.94474,0,1
296,9.5509,2.96316,0,1
297,9.54993,2.96629,0,1
298,9.54981,2.96667,0,1
299,9.5431,2.98819,0,1
300,9.54297,2.98859,0,1
301,9.54279,2.98919,0,1
302,9.54211,2.99133,0,1
303,9.5393,3.00028,0,1
304,9.53734,3.00652,0,1
305,9.53694,3.0078,0,1
306,9.52791,3.03626,0,1
307,9.52763,3.03714,0,1
308,9.52646,3.0408,0,1
309,9.51151,3.08725,0,1
310,9.51073,3.08966,0,1
311,9.50762,3.09922,0,1
312,9.50249,3.11491,0,1
313,9.50075,3.12021,0,1
314,9.50046,3.1211,0,1
315,9.49596,3.13476,0,1
316,9.4944,3.13948,0,1
317,9.47701,3.1916,0,1
318,9.47689,3.19194,0,1
319,9.47554,3.19597,0,1
320,9.47427,3.19972,0,1
321,9.47378,3.20117,0,1
322,9.47372,3.20134,0,1
323,9.4725,3.20494,0,1
324,9.47198,3.20648,0,1
325,9.46983,3.21283,0,1
326,9.46975,3.21309,0,1
327,9.46209,3.23557,0,1
328,9.46193,3.23602,0,1
329,9.45977,3.24234,0,1
330,9.45625,3.25259,0,1
331,9.45575,3.25403,0,1
332,9.45115,3.26739,0,1
333,9.44907,3.2734,0,1
334,9.44893,3.27379,0,1
335,9.44728,3.27855,0,1
336,9.44528,3.28429,0,1
337,9.44197,3.29381,0,1
338,9.43995,3.29959,0,1
339,9.43895,3.30244,0,1
340,9.4322,3.32168,0,1
341,9.43215,3.32182,0,1
342,9.42616,3.33879,0,1
343,9.42467,3.34299,0,1
344,9.41824,3.36107,0,1
345,9.4181,3.36145,0,1
346,9.41431,3.37204,0,1
347,9.40877,3.38747,0,1
348,9.40746,3.39113,0,1
349,9.40735,3.39143,0,1
350,9.40445,0.0,1,0
351,9.39969,3.41261,0,1
352,9.39391,3.42846,0,1
353,9.39179,3.43429,0,1
354,9.38632,3.44921,0,1
355,9.38622,3.44948,0,1
356,9.38586,3.45044,0,1
357,9.38429,3.45473,0,1
358,9.3829,3.45849,0,1
359,9.38242,3.4598,0,1
360,9.38225,3.46026,0,1
361,9.38064,3.46461,0,1
362,9.37536,3.47889,0,1
363,9.37532,3.47898,0,1
364,9.37336,3.48427,0,1
365,9.36967,3.49419,0,1
366,9.36863,3.49697,0,1
367,9.36322,3.51143,0,1
368,9.36184,3.51511,0,1
369,9.35922,0.0,1,0
370,9.35651,3.52926,0,1
371,9.35116,3.5434,0,1
372,9.34983,3.54693,0,1
373,9.34686,3.55474,0,1
374,9.34633,3.55613,0,1
375,9.33439,3.58736,0,1
376,9.33264,3.5919,0,1
377,9.32942,3.60027,0,1
378,9.32757,3.60505,0,1
379,9.30029,3.67485,0,1
380,9.29,3.70079,0,1
381,9.28494,3.71347,0,1
382,9.28034,3.72496,0,1
383,9.27789,3.73106,0,1
384,9.27478,3.73877,0,1
385,9.27423,3.74015,0,1
386,9.27309,3.74298,0,1
387,9.27307,3.743,0,1
388,9.26454,3.76408,0,1
389,9.26425,0.0,1,0
390,9.26209,3.77011,0,1
391,9.26181,3.77078,0,1
392,9.26152,3.7715,0,1
393,9.25985,3.7756,0,1
394,9.25093,3.79742,0,1
395,9.24804,3.80444,0,1
396,9.24202,3.81905,0,1
397,9.23693,3.83134,0,1
398,9.23525,3.83538,0,1
399,9.23439,3.83744,0,1
400,9.23253,3.84192,0,1
401,9.23137,3.84471,0,1
402,9.22646,3.85647,0,1
403,9.22054,3.87062,0,1
404,9.21663,3.87991,0,1
405,9.21368,3.88692,0,1
406,9.20802,3.90031,0,1
407,9.20512,3.90714,0,1
408,9.20504,3.90733,0,1
409,9.20453,3.90854,0,1
410,9.19632,0.0,1,0
411,9.19557,3.92957,0,1
412,9.18484,3.95459,0,1
413,9.18362,3.95742,0,1
414,9.16724,3.99522,0,1
415,9.16181,4.00766,0,1
416,9.15785,4.01668,0,1
417,9.15778,4.01684,0,1
418,9.1552,4.02273,0,1
419,9.15294,4.02787,0,1
420,9.14566,4.04436,0,1
421,9.1432,4.04993,0,1
422,9.13292,4.07305,0,1
423,9.13095,4.07746,0,1
424,9.12201,4.09742,0,1
425,9.11904,4.10405,0,1
426,9.11556,4.11177,0,1
427,9.11102,4.12181,0,1
428,9.10703,4.13062,0,1
429,9.09798,4.15051,0,1
430,9.09629,4.15422,0,1
431,9.09239,4.16275,0,1
432,9.08632,4.17597,0,1
433,9.08284,4.18354,0,1
434,9.08181,4.18577,0,1
435,9.0772,4.19576,0,1
436,9.07638,4.19753,0,1
437,9.06798,4.21565,0,1
438,9.05763,4.23785,0,1
439,9.05013,4.25384,0,1
440,9.04802,4.25832,0,1
441,9.0426,4.26983,0,1
442,9.02784,0.0,1,0
443,9.02625,4.30428,0,1
444,9.02358,4.30987,0,1
445,9.02313,4.31082,0,1
446,9.02085,4.31558,0,1
447,9.01584,4.32605,0,1
448,9.01571,4.32631,0,1
449,9.01421,4.32944,0,1
450,9.00309,4.35251,0,1
451,8.99717,4.36473,0,1
452,8.99119,4.37704,0,1
453,8.9802,4.39955,0,1
454,8.98,4.39996,0,1
455,8.97124,4.41779,0,1
456,8.9663,4.4278,0,1
457,8.96395,4.43256,0,1
458,8.95895,4.44267,0,1
459,8.95878,4.44301,0,1
460,8.95377,4.4531,0,1
461,8.95335,4.45393,0,1
462,8.95022,4.46022,0,1
463,8.94798,4.46471,0,1
464,8.9418,0.0,1,0
465,8.9416,4.47747,0,1
466,8.94087,4.47893,0,1
467,8.93358,0.0,1,0
468,8.92247,0.76099,1,0
469,8.92179,4.51682,0,1
470,8.91704,1.18115,1,0
471,8.91571,4.52881,0,1
472,8.914,4.53217,0,1
473,8.90805,4.54385,0,1
474,8.90499,4.54984,0,1
475,8.90269,4.55436,0,1
476,8.90083,4.55799,0,1
477,8.88972,0.0,1,0
478,8.88775,4.58343,0,1
479,8.88574,0.86193,1,0
480,8.8827,0.0,1,0
481,8.87694,4.60435,0,1
482,8.87578,0.90935,1,0
483,8.87565,4.60682,0,1
484,8.87337,4.61121,0,1
485,8.85057,4.65483,0,1
486,8.84918,4.65746,0,1
487,8.84696,4.66168,0,1
488,8.84457,4.66621,0,1
489,8.84252,4.6701,0,1
490,8.83696,4.68062,0,1
491,8.82534,0.0,1,0
492,8.82474,0.0,1,0
493,8.8238,4.70538,0,1
494,8.82273,0.0,1,0
495,8.81315,4.7253,0,1
496,8.80933,4.73241,0,1
497,8.80923,4.73261,0,1
498,8.8057,4.73916,0,1
499,8.80476,4.74091,0,1
500,8.80302,4.74414,0,1
501,8.80112,0.52598,1,0
502,8.79643,4.75635,0,1
503,8.79023,4.76779,0,1
504,8.78973,4.76872,0,1
505,8.78967,4.76882,0,1
506,8.78652,4.77462,0,1
507,8.78475,4.77788,0,1
508,8.78475,4.77788,0,1
509,8.7831,4.78092,0,1
510,8.77532,0.0,1,0
511,8.77235,4.80061,0,1
512,8.77191,4.80142,0,1
513,8.76984,4.8052,0,1
514,8.76,4.82312,0,1
515,8.75648,4.82949,0,1
516,8.75598,4.83041,0,1
517,8.75463,4.83286,0,1
518,8.75028,4.84073,0,1
519,8.73883,0.0,1,0
520,8.73584,4.86674,0,1
521,8.7273,4.88204,0,1
522,8.72724,4.88213,0,1
523,8.71794,4.89872,0,1
524,8.71487,4.90419,0,1
525,8.70415,4.92318,0,1
526,8.70164,4.92762,0,1
527,8.69949,1.82679,1,0
528,8.69345,4.94205,0,1
529,8.68453,4.95771,0,1
530,8.68009,4.96548,0,1
531,8.67919,4.96707,0,1
532,8.67665,4.97149,0,1
533,8.67268,4.97841,0,1
534,8.67143,4.98059,0,1
535,8.6709,4.98151,0,1
536,8.65616,5.00708,0,1
537,8.6492,5.0191,0,1
538,8.64435,5.02745,0,1
539,8.63389,5.04539,0,1
540,8.6331,5.04673,0,1
541,8.6275,5.0563,0,1
542,8.6227,5.06448,0,1
543,8.6219,5.06585,0,1
544,8.59871,1.18008,1,0
545,8.59492,5.11149,0,1
546,8.59027,5.1193,0,1
547,8.58179,1.48194,1,0
548,8.58117,5.13454,0,1
549,8.5769,5.14167,0,1
550,8.57295,0.0,1,0
551,8.56791,5.15664,0,1
552,8.56327,0.53575,1,0
553,8.56241,5.16577,0,1
554,8.56235,5.16586,0,1
555,8.56147,0.0323,1,0
556,8.55737,5.17411,0,1
557,8.55562,0.0,1,0
558,8.55425,5.17927,0,1
559,8.54817,5.18929,0,1
560,8.54752,5.19036,0,1
561,8.54579,5.19321,0,1
562,8.53975,5.20314,0,1
563,8.53795,5.20609,0,1
564,8.52419,5.22859,0,1
565,8.52412,5.22871,0,1
566,8.52192,5.2323,0,1
567,8.50318,5.26269,0,1
568,8.5019,5.26476,0,1
569,8.49714,5.27245,0,1
570,8.48774,5.28756,0,1
571,8.47699,0.0,1,0
572,8.46759,5.31977,0,1
573,8.46757,5.3198,0,1
574,8.44838,5.35022,0,1
575,8.44053,5.3626,0,1
576,8.43921,5.36467,0,1
577,8.43655,5.36886,0,1
578,8.43189,0.0,1,0
579,8.42819,5.38196,0,1
580,8.4202,0.0,1,0
581,8.41856,5.39702,0,1
582,8.41737,0.0,1,0
583,8.41467,0.0,1,0
584,8.41263,5.40626,0,1
585,8.41085,0.0,1,0
586,8.40618,5.41629,0,1
587,8.40528,5.41767,0,1
588,8.40221,5.42245,0,1
589,8.39497,5.43364,0,1
590,8.38482,5.44929,0,1
591,8.38259,5.45272,0,1
592,8.38255,5.45279,0,1
593,8.37936,0.0,1,0
594,8.37784,5.46001,0,1
595,8.3778,5.46008,0,1
596,8.37672,5.46174,0,1
597,8.37197,5.46902,0,1
598,8.36917,5.4733,0,1
599,8.36293,5.48284,0,1
600,8.36064,5.48632,0,1
601,8.36006,5.48721,0,1
602,8.35746,5.49116,0,1
603,8.35477,5.49526,0,1
604,8.34625,0.0,1,0
605,8.34569,0.0,1,0
606,8.34401,5.51157,0,1
607,8.34181,5.51491,0,1
608,8.34027,0.0,1,0
609,8.33934,5.51864,0,1
610,8.3373,5.52172,0,1
611,8.33626,0.0,1,0
612,8.31757,5.5514,0,1
613,8.31297,0.0,1,0
614,8.30957,5.56337,0,1
615,8.3067,5.56766,0,1
616,8.30611,2.00374,1,0
617,8.30252,0.0,1,0
618,8.28824,5.59509,0,1
619,8.28782,5.59572,0,1
620,8.28334,5.60234,0,1
621,8.28215,5.6041,0,1
622,8.27528,5.61424,0,1
623,8.27231,5.61861,0,1
624,8.26639,5.62733,0,1
625,8.26531,5.62891,0,1
626,8.265,2.0777,1,0
627,8.2649,5.62951,0,1
628,8.26447,5.63015,0,1
629,8.26219,5.63348,0,1
630,8.2612,5.63495,0,1
631,8.25657,5.64173,0,1
632,8.24417,5.65983,0,1
633,8.24341,5.66093,0,1
634,8.23799,1.01772,1,0
635,8.23366,5.6751,0,1
636,8.23325,0.0,1,0
637,8.22891,5.68199,0,1
638,8.22356,5.68973,0,1
639,8.22261,5.69111,0,1
640,8.21933,2.96276,1,0
641,8.21871,5.69673,0,1
642,8.21432,5.70306,0,1
643,8.2142,5.70324,0,1
644,8.21079,5.70814,0,1
645,8.20511,0.0,1,0
646,8.18198,1.68767,1,0
647,8.17945,0.84635,1,0
648,8.15238,0.0,1,0
649,8.15068,5.79366,0,1
650,8.148,0.0,1,0
651,8.14707,5.79873,0,1
652,8.14386,1.25027,1,0
653,8.14349,5.80375,0,1
654,8.14346,0.66494,1,0
655,8.13768,5.8119,0,1
656,8.13359,1.38561,1,0
657,8.13313,5.81827,0,1
658,8.12476,5.82994,0,1
659,8.11896,5.83802,0,1
660,8.11494,0.0,1,0
661,8.11221,0.0,1,0
662,8.11158,5.84827,0,1
663,8.11058,3.71443,1,0
664,8.10125,5.86257,0,1
665,8.09603,5.86978,0,1
666,8.09289,2.77007,1,0
667,8.07388,5.90022,0,1
668,8.06633,5.91053,0,1
669,8.06521,1.52027,1,0
670,8.06463,5.91285,0,1
671,8.04864,5.93459,0,1
672,8.04459,5.94008,0,1
673,8.04339,2.42211,1,0
674,8.02677,5.96414,0,1
675,8.02557,5.96576,0,1
676,8.02438,5.96735,0,1
677,8.01825,5.97559,0,1
678,8.01718,5.97702,0,1
679,8.00925,5.98765,0,1
680,7.99624,6.00502,0,1
681,7.99448,6.00736,0,1
682,7.99047,6.01269,0,1
683,7.98675,6.01763,0,1
684,7.98494,6.02003,0,1
685,7.98484,6.02016,0,1
686,7.9827,6.023,0,1
687,7.98068,6.02568,0,1
688,7.97945,0.0,1,0
689,7.96458,6.04693,0,1
690,7.96146,6.05105,0,1
691,7.9608,0.0,1,0
692,7.95678,6.05719,0,1
693,7.95664,6.05738,0,1
694,7.94459,6.07317,0,1
695,7.94127,6.07752,0,1
696,7.9411,6.07774,0,1
697,7.93867,6.08092,0,1
698,7.92257,6.10188,0,1
699,7.9219,6.10274,0,1
700,7.9173,0.0,1,0
701,7.91688,3.6406,1,0
702,7.90736,6.12157,0,1
703,7.88729,6.14741,0,1
704,7.88053,6.15608,0,1
705,7.8788,6.15829,0,1
706,7.87551,6.16249,0,1
707,7.86932,6.1704,0,1
708,7.8668,6.17362,0,1
709,7.86303,6.17841,0,1
710,7.86158,6.18025,0,1
711,7.86125,6.18067,0,1
712,7.85732,6.18567,0,1
713,7.85028,6.1946,0,1
714,7.84352,6.20315,0,1
715,7.84255,0.0,1,0
716,7.84178,6.20537,0,1
717,7.8406,6.20685,0,1
718,7.84,0.27341,1,0
719,7.83953,6.2082,0,1
720,7.82299,1.96055,1,0
721,7.82247,6.22968,0,1
722,7.81194,6.24288,0,1
723,7.81182,6.24303,0,1
724,7.80261,6.25454,0,1
725,7.80161,0.0,1,0
726,7.80003,3.05219,1,0
727,7.79295,6.26657,0,1
728,7.79268,6.26691,0,1
729,7.79133,6.26859,0,1
730,7.79107,6.26892,0,1
731,7.7836,6.27819,0,1
732,7.78098,3.84728,1,0
733,7.77744,6.28581,0,1
734,7.76712,1.09502,1,0
735,7.76404,0.0,1,0
736,7.76224,6.30457,0,1
737,7.76158,6.30538,0,1
738,7.74213,1.37034,1,0
739,7.73603,6.33671,0,1
740,7.7344,3.63096,1,0
741,7.72856,0.0,1,0
742,7.72737,6.34727,0,1
743,7.7255,0.0,1,0
744,7.72467,6.35055,0,1
745,7.72244,0.0,1,0
746,7.71112,0.0,1,0
747,7.7096,0.0,1,0
748,7.69256,6.38941,0,1
749,7.69052,6.39186,0,1
750,7.68275,0.0,1,0
751,7.67961,6.40497,0,1
752,7.67854,6.40625,0,1
753,7.67781,6.40713,0,1
754,7.67733,6.4077,0,1
755,7.67339,6.41242,0,1
756,7.66845,6.41832,0,1
757,7.6596,0.0,1,0
758,7.65409,6.43544,0,1
759,7.63617,6.45669,0,1
760,7.63267,6.46083,0,1
761,7.6252,6.46965,0,1
762,7.62313,6.47209,0,1
763,7.61934,6.47654,0,1
764,7.6122,6.48494,0,1
765,7.60654,6.49158,0,1
766,7.60631,1.95884,1,0
767,7.60574,6.49251,0,1
768,7.60262,6.49617,0,1
769,7.59507,1.44394,1,0
770,7.59201,6.50856,0,1
771,7.59073,6.51006,0,1
772,7.57935,6.5233,0,1
773,7.57912,6.52357,0,1
774,7.57523,6.52808,0,1
775,7.56241,6.54293,0,1
776,7.56115,6.54439,0,1
777,7.55786,6.54819,0,1
778,7.55499,0.0,1,0
779,7.55019,6.55702,0,1
780,7.55006,6.55718,0,1
781,7.54485,6.56318,0,1
782,7.54399,6.56417,0,1
783,7.53819,6.57082,0,1
784,7.5302,6.57997,0,1
785,7.52341,6.58774,0,1
786,7.50371,6.61017,0,1
787,7.49589,6.61903,0,1
788,7.49054,6.62508,0,1
789,7.47745,6.63986,0,1
790,7.476,6.64149,0,1
791,7.46453,0.0,1,0
792,7.45796,6.66174,0,1
793,7.45337,6.66687,0,1
794,7.44544,6.67574,0,1
795,7.44323,6.6782,0,1
796,7.44132,6.68033,0,1
797,7.43811,6.6839,0,1
798,7.41445,6.71014,0,1
799,7.41326,0.0,1,0
800,7.41324,6.71147,0,1
801,7.41007,2.29983,1,0
802,7.40743,6.71789,0,1
803,7.39837,1.49653,1,0
804,7.39354,0.0,1,0
805,7.38571,6.74176,0,1
806,7.38193,6.7459,0,1
807,7.38083,1.61061,1,0
808,7.37763,6.7506,0,1
809,7.35579,6.77439,0,1
810,7.35249,6.77797,0,1
811,7.34809,2.01575,1,0
812,7.34649,1.49425,1,0
813,7.34513,6.78594,0,1
814,7.33823,6.7934,0,1
815,7.3343,6.79765,0,1
816,7.33188,2.1903,1,0
817,7.3318,6.80034,0,1
818,7.32816,6.80427,0,1
819,7.327,6.80552,0,1
820,7.32311,6.80971,0,1
821,7.32193,6.81098,0,1
822,7.32016,2.9177,1,0
823,7.31395,6.81954,0,1
824,7.31103,6.82267,0,1
825,7.30825,6.82565,0,1
826,7.29675,6.83794,0,1
827,7.2954,6.83938,0,1
828,7.2931,6.84183,0,1
829,7.29029,6.84483,0,1
830,7.28732,6.84799,0,1
831,7.27541,6.86064,0,1
832,7.26885,0.0,1,0
833,7.26294,6.87384,0,1
834,7.24859,6.88897,0,1
835,7.23535,6.90288,0,1
836,7.21588,6.92322,0,1
837,7.20566,6.93386,0,1
838,7.19942,6.94034,0,1
839,7.19605,6.94383,0,1
840,7.17927,6.96118,0,1
841,7.17754,1.92906,1,0
842,7.16711,0.0,1,0
843,7.16452,6.97636,0,1
844,7.15397,6.98718,0,1
845,7.15332,6.98785,0,1
846,7.15272,6.98846,0,1
847,7.15057,0.0,1,0
848,7.13531,7.00624,0,1
849,7.13312,7.00846,0,1
850,7.12972,2.48473,1,0
851,7.11703,7.0248,0,1
852,7.09723,0.0,1,0
853,7.09662,7.04543,0,1
854,7.09402,7.04804,0,1
855,7.08939,7.0527,0,1
856,7.08893,7.05316,0,1
857,7.08835,0.0,1,0
858,7.0879,7.05419,0,1
859,7.07863,7.06349,0,1
860,7.07225,7.06989,0,1
861,7.07104,1.02825,1,0
862,7.06714,7.07499,0,1
863,7.05176,7.09033,0,1
864,7.04142,7.10059,0,1
865,7.03871,7.10328,0,1
866,7.03312,7.10882,0,1
867,7.03248,7.10944,0,1
868,7.02919,7.1127,0,1
869,7.02244,7.11937,0,1
870,7.01598,0.0,1,0
871,7.01133,7.13031,0,1
872,7.00151,0.0,1,0
873,7.00069,7.14075,0,1
874,6.99216,2.91251,1,0
875,6.99009,0.0,1,0
