leaf_index,r0,r1,r2,r3,r4,r5,r6,r7
50,-4.2842965126803305,-1.7219130954001662,-1.4829049024537082,-6.201956667659962,-4.990199346089602,-1.7556685288000906,-2.9398635665381203,-1.1786797442397419
51,-3.380268198019432,-2.868082187925668,-6.522113574785115,-2.1932921809700514,-3.4203695572086183,-0.9335858062194353,-3.3717962842411864,-3.009962599665454
52,-5.428385159945391,-4.518039456015241,-5.668959590772519,-0.760954165181361,-0.8745952191628612,-0.3602608467327535,-1.2721508610196346,-3.8588505357931986
53,-1.4952762135724877,-1.6837570558116657,-4.848210280301181,-2.9461321080444867,-1.382466280434912,-2.033973986534618,-7.1249954297359945,-2.435251698256713
54,-6.892597144537197,-0.6966016123278818,-0.7670346880608652,-2.6591305378065466,-2.3183552531264424,-0.19350256600009633,-4.363955411931243,-4.459956525232542
55,-2.5056779963087648,-3.0491355573087624,-4.917825835564319,-6.2043868113043725,-3.917651644528683,-1.6141731747937138,-1.9315750733865125,-0.24574736724517943
56,-3.316475714924712,-7.9883143392833045,-3.4221590017111025,-1.0511729424389904,-0.14254350818179495,-1.8089021960103733,-2.932955044830055,-0.6906626960805012
57,-0.5773308076613022,-5.4184199247765115,-0.15356693080755945,-4.006062248547895,-5.216509492386639,-0.23259097194701028,-4.745205075757345,-2.1100369808245856
58,-3.6191291899535303,-2.2985380639881035,-0.19830126958934674,-2.013877570088029,-1.72300395063967,-1.2499831893551447,-3.7634127179559447,-7.6700146375829545
59,-0.04897965511325865,-7.942810889978186,-1.3606874230254058,-3.253598954134102,-0.8554261370157126,-1.4914244675292312,-3.0779985219443216,-3.470130260174823
60,-0.7339806765292206,-1.5687458556930571,-3.076211162266904,-1.2125750281939969,-7.838353595153605,-0.28051543424976766,-3.0693785375527542,-3.8893874703573985
61,-0.7053961305940233,-4.326734522289741,-6.236110393484948,-0.8557202605394196,-5.85479964266629,-1.4325637847237025,-0.9115059189345307,-1.9996734171410602
62,-1.4668588664793025,-5.5843078039944105,-0.6075591794651733,-0.07353857404966078,-3.582868470719951,-5.68828159789994,-3.627507209008068,-2.8172668973245676
63,-4.743931345275542,-4.386435544915782,-3.50832129292675,-2.641483526914744,-2.3209205201522733,-1.0258110143146926,-5.165505146004304,-2.418086303856049
64,-6.072675263285758,-4.684873695170183,-3.018543612287118,-0.5888838860980776,-2.936279984755056,-0.9133401561928017,-2.693295613944988,-3.8738110669612706
65,-2.5311707537914323,-1.524497016399312,-4.272031285440787,-4.1256217542268985,-6.141611103720353,-2.0591116894339523,-0.1491006262151748,-3.7438641006002054
66,-4.574359231765343,-6.145077442286409,-4.005216845050985,-1.7512130292319106,-1.7863425660934484,-1.8756067357337527,-0.8292927830005069,-3.848130050677896
67,-1.9219743940375977,-6.348367127748318,-4.054968088291737,-3.357332363864407,-0.06835183472677137,-3.33200756696127,-3.272731924128496,-2.5440286544504955
68,-0.3629113566512048,-4.7040224167120375,-1.93837919788694,-4.533374403476314,-0.5323889723515676,-5.067213927084996,-4.697068481505943,-2.3257522939270525
69,-3.0797506049872596,-5.992426480013796,-3.8513991255219904,-5.252616773257665,-3.205437844263347,-0.9718775962835212,-0.20846795135538743,-0.9590965434172731
70,-2.803048082285302,-3.424881321673841,-4.0059347282607565,-3.573157298803955,-2.0343945673863963,-0.30041605187298975,-0.6352099625788586,-6.853148217802611
71,-0.5101621985164256,-5.343248297618892,-1.131367924163535,-5.343802915952214,-1.9452317078399224,-2.496865808110502,-0.10237887601459777,-5.5968261078651595
72,-7.085832756873783,-4.876972649785076,-0.49645449697151034,-1.2134169822512106,-2.6985512816313224,-1.3326437886330247,-3.7456769181511533,-1.0950114210990596
73,-1.5654112706471022,-1.8923908885342953,-2.031942920020332,-6.064164499532705,-2.355277432394775,-0.20922726393824903,-6.844310489472117,-0.7935787694291319
74,-1.101893226966212,-4.733055716003071,-4.919024245928284,-1.5344729977657876,-1.8153070557006898,-4.180475691011381,-1.243815243569095,-5.245361276682986
75,-2.9098132232190688,-2.400779981402856,-6.4551907624797416,-1.3159063985220223,-1.057876225548318,-6.335263340060074,-0.07718897108853673,-1.0523892927299408
76,-4.111247587783612,-1.4924025811879802,-6.338040138237649,-4.135953233119451,-0.03255752151757915,-4.096930995822016,-0.37374566734809656,-2.582232845145482
77,-1.0464828053634982,-3.136868434102732,-3.096050788591672,-1.9199880549034254,-7.371348389174058,-3.345135989114362,-1.3098125721646312,-2.9241622243387697
78,-2.1898981881521986,-1.232808960389571,-0.838651947409089,-7.070333697984515,-4.773148439285556,-0.5557579441122594,-0.8526659468295111,-4.3786664830952535
79,-7.507626251419034,-1.800015387578314,-3.7899969590866385,-3.635889294897206,-1.9007845760514153,-1.3997520084557136,-2.634177104544441,-0.5482226290605936
80,-1.2633853771651222,-1.8704210438274618,-0.0940679034693431,-3.489472834366531,-2.2904372401257267,-4.512389224290871,-5.583049351603361,-5.093320503408144
81,-2.8778862368409808,-5.384692240927151,-0.9104773706792306,-3.128973355775468,-5.592796938022911,-2.764812438834104,-2.1102138821037326,-2.9541240553698636
82,-3.9440953449234013,-1.3099988497343695,-2.800389370664536,-5.987155077427989,-0.6624462023234565,-5.840517497509544,-0.5039685113584044,-2.0579952636526637
83,-5.589085906555318,-0.26985497355453164,-4.870160956231225,-0.29180022671291495,-3.1132908861191066,-0.1916127004693767,-5.781767171698123,-1.314364756901324
84,-1.8316326577440356,-6.402426460755477,-3.4367764781588193,-1.2561407567839904,-2.300753207150699,-3.8012502240982338,-3.818777238315401,-2.817571095416601
85,-3.4069745610733655,-1.9343399849228287,-3.9876426153783817,-5.394832095841045,-0.9212712406099075,-5.190828566469657,-2.97944742485752,-1.724760078934691
86,-2.421193134348768,-7.9115727297747585,-3.0761164426883543,-2.9791899670636015,-1.3411536409845182,-2.8223043483122527,-0.8932027809500906,-1.626305441087699
87,-1.527939836785498,-2.8682894367622613,-3.5432237222810863,-1.1534318134055197,-1.1476445825254336,-1.3158080829929797,-7.419310390928393,-4.178381336331437
88,-1.378388127148047,-0.7427641381276049,-1.497844946810846,-2.2693033455827436,-5.974048333162014,-5.231393748783447,-2.8495421234710836,-4.356425839135398
89,-7.327385933012604,-1.2860909182754403,-2.688388518203264,-0.6207490006554051,-5.413506618310819,-1.2241221900430284,-0.013860268994369266,-2.4975792764773725
90,-3.377497789529385,-6.157861165841507,-1.3799295288169244,-3.7078129700370344,-2.813298182227692,-3.178949908302566,-2.1963418685568876,-3.489539401335218
91,-4.231291628320096,-3.9851521952063433,-5.491908603800853,-0.10920837309561815,-1.1843627568343749,-2.49676875001302,-4.9681015634855346,-1.9295450448147098
92,-1.048054182450723,-4.32312267343264,-2.285848000135983,-6.801816385947143,-0.6990272200473544,-2.461509836081629,-2.066936398221108,-4.2311333885202025
93,-3.858756380779644,-2.2927767153742464,-4.794287488642393,-0.5286725463950541,-5.258691750029661,-1.5354158506643387,-4.8270923415819,-1.8100623502259003
94,-5.7944110750233335,-1.527945779939085,-2.96085793933609,-1.8529606553613285,-0.9206141205675207,-7.059205139161765,-0.6506517826639097,-0.88700832122746
95,-2.4323665376784493,-1.8844199642958661,-0.6679363149515104,-3.6395389028398286,-3.648977372360709,-3.299511302209159,-0.8829601489755444,-7.201301462676341
96,-2.9156210475274316,-5.2093735575577815,-2.657608653711966,-2.702054143794235,-2.204649059722807,-4.31815509106047,-0.20881448538895125,-5.142670156295868
97,-1.0381468677730714,-6.220789975811253,-0.7539124891790271,-6.053202020063328,-0.7564274590882716,-4.176933289487728,-0.8460588558008613,-2.0687229460630485
98,-2.288548945227567,-3.138313191611244,-5.188631895762282,-3.387846345652459,-0.3277957216044174,-5.348304798197655,-4.123039797929087,-0.8960238838060542
99,-0.10548857179380525,-3.9883749349680278,-5.1799650814353235,-2.02481804007444,-3.440660828592694,-5.200110922016306,-3.756773502556516,-0.3964385334996182
100,-1.9744271327904643,-0.28715775021463213,-7.385333581462685,-5.02931692862285,-2.50187953205067,-0.9738920317653676,-0.2776447627781857,-2.9827912345739778
101,-2.331343881443505,-7.516047508259486,-5.562303215771443,-0.1661944508258388,-2.1259637135687957,-1.33960138495164,-0.17169063289075698,-0.8736684983319707
102,-6.185562404194483,-0.4599453660143202,-4.417278136441172,-1.324583476766224,-0.7767438369350377,-3.967839820781622,-4.205937182873304,-2.4946761442362173
103,-5.353678645767575,-1.4322197404594392,-1.6617150294238614,-4.26136250395964,-1.1492701458652856,-0.19586593614863373,-0.8740531921187005,-6.8002360273707225
104,-1.7105881229284006,-5.3378838702125915,-2.2206287920031267,-6.730727200410475,-0.9858644624307078,-3.992418818172609,-1.1454368862860762,-0.35162588806079836
105,-4.025649830289533,-4.204879306044153,-0.3633788567751768,-2.442036231790899,-1.9313525805049006,-4.2414940183751195,-3.748182502611286,-4.924254455604879
106,-0.017000095223401644,-7.67654241195436,-1.7095033542768445,-2.3973150883360055,-3.1036017234581093,-4.430594597420577,-1.4550821969538588,-1.0104998261971352
107,-0.14741829117142682,-2.8562530400176773,-3.6008574332935543,-0.9064846636495969,-8.685850150951586,-0.08344213100255873,-0.9235133984975092,-1.3146730723887625
108,-2.4003681743810503,-1.701976083385205,-2.243524813341055,-4.7658005960763505,-0.08524124056624577,-4.985867001573856,-4.510844266391135,-4.287353415249845
109,-4.514380845673404,-4.60392116248195,-1.0207121290433823,-0.1443527676833763,-1.1128490599647487,-3.7430295662379596,-1.8301247098818927,-6.226036035892948
110,-4.986300370267022,-0.7875675717603491,-0.8509667382344038,-0.5416971169358532,-0.7887913165832999,-6.454897068086119,-4.667556026853511,-3.0700160613241168
111,-2.356102372011038,-6.746989472314224,-1.048613666956809,-1.7976232762867195,-1.0682416560923262,-1.5288864171324998,-6.386025182396553,-0.5795887029631599
112,-0.16018614396274178,-7.0369723922774865,-2.3508742626669417,-3.4801279204571713,-3.7122261326986288,-1.9473125127654427,-2.8465004746113145,-2.6724980773361677
113,-3.0838996657668236,-5.012570781882087,-0.41468414916675944,-4.413038062137513,-0.20839600054188445,-2.500724709632559,-3.8290413202854685,-4.9757631301940535
114,-1.1898195868710861,-4.389122185844642,-0.5106023061341912,-2.8469028565630645,-5.105142633924905,-0.05228517882353098,-5.093704808490216,-4.352392614414409
115,-0.4792474179193138,-1.538776542820547,-3.536792153965032,-4.54179251280859,-1.4310270044636495,-6.352471007490683,-0.4973000277269386,-4.649373849007953
116,-0.8350836113897544,-3.4196020265097293,-1.2650633158007782,-0.2705461515148499,-2.0433918384332905,-4.013957131395142,-3.812903046125351,-7.149114996416603
117,-0.3431764242208695,-1.433049246825048,-2.801156230209628,-7.038849564057355,-3.0190241269622127,-0.1506149238270912,-5.5869688690569586,-0.29207483337242135
118,-2.7968227783021056,-1.7658305101089726,-2.481825027246752,-3.25816261187377,-3.083925762859629,-0.2027235139224465,-7.425181207030583,-2.756725411406033
119,-1.2949598106214075,-1.8997845548374983,-2.571303610413829,-3.006454978773137,-0.1058721640887657,-7.1954583505809255,-3.852928953971757,-3.525993849020694
120,-2.3304951483212424,-3.7871211288031237,-2.6911467592624327,-3.0071800564700437,-3.9707967465918075,-5.612525859778092,-0.07372983084054285,-4.082645432820071
121,-1.0211554424253295,-1.5706337212555332,-4.606507857766731,-2.5532277522413693,-5.07308635799586,-4.009091197512431,-3.5021274804853304,-3.8311291236856153
122,-2.0968351493477497,-1.0397581694934257,-7.297641657468537,-3.9628694041990564,-2.456968781602688,-3.2650666528182253,-2.845927028434829,-0.8749977929015877
123,-3.469210814341059,-3.0308808550171147,-0.7662328111452616,-2.6491813742689327,-3.197962076911345,-6.962845460486379,-3.0183896795798653,-1.8314497765234015
124,-1.3894699436667421,-0.8368187125445812,-1.4081424300020573,-1.3285094387250718,-9.483893515580915,-0.298808080193333,-1.5573183336973593,-1.0782125995794087
125,-0.5267353755384646,-2.267416483585464,-0.0747479304260368,-2.1152506053383924,-6.962533301932359,-3.0161563625125005,-4.626768043197734,-3.3347336098159834
126,-0.837888555317029,-1.9785719044274466,-2.5616736265441613,-2.023625065393287,-4.1201176985309536,-5.506338601380806,-3.8378622741060737,-4.764624259671293
127,-0.11322500239940483,-1.1796788860815428,-1.1169108394530722,-3.7312189791589017,-8.986948466543879,-0.38958135967049023,-0.21294035189539248,-1.569615545685728
128,-1.3675432508132899,-3.4269349204795896,-0.381163459866578,-4.803275063352776,-3.460052582108673,-4.926984618811901,-3.0673169637997844,-4.184929023198436
129,-6.617139315476361,-0.837091819709142,-1.547615183627825,-2.412417323045872,-4.680800730149924,-4.530343667326272,-1.6352674202405852,-1.4798194865152494
130,-0.768240682853033,-5.948613613810706,-0.2640204289027962,-7.128744706701488,-0.7044727982083311,-1.2927844629077112,-1.4414231141163103,-2.9815801618828166
131,-2.981684536734626,-2.7572316874893383,-3.902266450049618,-3.122971860594043,-2.7040089210862144,-0.5158824288595933,-2.5745644303199904,-6.657357818539458
132,-2.0682555503675957,-3.3661735388120526,-0.7387552209584726,-1.889384262962501,-5.665709416074428,-3.572389315440154,-5.907724653722868,-0.7156977872545218
133,-4.699656343025104,-6.488340147523012,-1.766048073058459,-3.0414912901168734,-2.093322195777551,-1.662155875163892,-4.037361340927786,-0.005545935417192734
134,-0.5257869419212297,-5.825392776744531,-0.6219180867165828,-2.66731872007529,-3.279800473275878,-2.0941633914505156,-6.52704800830064,-0.7362123810796051
135,-1.0107934632805138,-3.9822594464857914,-2.170063147215398,-0.8756068619777156,-4.795342875955688,-2.138245452491329,-6.284625085935596,-3.252710477735359
136,-1.6303364065790094,-3.845947057237261,-1.0951146284487647,-3.7853925716996475,-0.6011103060995547,-2.0458034363988773,-7.822503282363441,-1.133145427525695
137,-0.8257081029898847,-3.0490953841553248,-5.5533949912678215,-4.2936951428325365,-2.7528091858275516,-0.2842761019798021,-5.504254462321256,-1.6702158712694697
138,-4.636592316767092,-2.7751069953966305,-3.9331750596491872,-2.6225609720845817,-0.4985323473528494,-1.112974273664566,-6.282125713729227,-2.738749903104546
139,-2.0430421209115917,-6.539536880827317,-1.0757528623767054,-3.9839990839424195,-2.25859973468652,-0.4755496147059502,-4.800588572574369,-2.7672861279618473
140,-2.575062571916429,-4.283064892027893,-1.8767448216762457,-0.1956323052029495,-4.708766697073783,-6.100120776061879,-0.9262344300144377,-3.3499398871485004
141,-2.16010430019086,-0.08012643274542937,-6.387285139645051,-0.5266676671411895,-4.7121911171595,-0.5726558085732489,-5.292170064480539,-1.926913357994192
142,-5.46026406337317,-0.760872626829215,-6.560333060137823,-1.73148693427871,-0.661343871820381,-3.9006293076310765,-2.6073714430930846,-1.058254121589024
143,-2.1829216940121086,-1.6292112796606113,-0.9658685047992763,-1.2466968161064325,-8.698848729102489,-3.3525739767051825,-0.05143954684281961,-1.7835361101241174
144,-3.965213465770912,-3.6851576618337183,-4.9791264291769375,-4.062533037945053,-1.3217382111146017,-1.9500349586660826,-1.7544733614246582,-4.557742366729927
145,-2.89167748257485,-2.5181224052720683,-4.458337330662018,-1.9115230049038165,-1.0057924407454464,-6.479437532023763,-1.5234143619379208,-4.055989207723285
146,-2.8070442704260588,-0.9052976082758135,-5.251607740870671,-4.766806117875892,-4.308734198112957,-1.4950455081111418,-2.7890676511453933,-3.5241828061196614
147,-1.8533449162013083,-0.07015245566500224,-0.5668424079558145,-2.590152151757201,-5.490528914573808,-4.011384112934499,-2.00893533445468,-6.265545573096603
148,-0.05567536629957023,-4.388621585977589,-7.883712974725224,-0.6584945034485454,-2.916177424176771,-1.9763038940392363,-2.2770477953112342,-0.7453462529264583
149,-0.5231277351670445,-2.1695558232203838,-5.094916753975726,-2.320149506578311,-4.055405633158947,-5.371271533555355,-2.4987968875602693,-3.4838535873212417
150,-1.5906824672722304,-3.1693843625631697,-0.6565135125355119,-6.72038417568157,-5.409098995205084,-2.422832949841467,-1.4392586283077837,-2.151795005997374
151,-1.830506506618152,-3.3705682863193682,-3.9550431345377293,-2.6498510152913775,-3.472856648260603,-0.34473774248929606,-6.884375075958275,-1.746493962271838
152,-2.2289924002113124,-6.432795356390565,-3.928115367062367,-1.1640924792277676,-0.8897356593216235,-2.838643369668121,-1.5458464074296308,-5.062249332703958
153,-1.5580806228618258,-1.6350544109727738,-1.6154974240146442,-1.2164379054552108,-1.184622700392177,-7.1925557836222564,-5.02812011018407,-3.520120346771523
154,-1.0950561713900373,-4.161634425323373,-5.176844199397066,-2.3248629092460913,-1.7251620913242878,-3.2473145428886774,-5.1393542893249045,-3.0565910728855727
155,-8.324154140293047,-4.6521903188905025,-1.5749608725468092,-1.144181611397395,-0.478078926253862,-1.5953643957220411,-0.9949962123317411,-1.229701304435403
156,-6.583151232166892,-4.65956562878062,-2.121342455080575,-2.4454774217556436,-1.8930230299800463,-4.289784539507294,-1.232462209954903,-0.9825292296233735
157,-5.745111989180472,-1.9227201428448977,-5.096022853533039,-4.242569311779253,-2.0843672861888036,-0.30958318418074343,-2.3295940342151904,-3.075801537677392
158,-2.9027082447616674,-2.7944044670608386,-1.042252037311349,-5.064165802508275,-3.608246889974458,-6.626465777961617,-0.23878660824384867,-0.21681920096182217
159,-0.0008246415293707322,-0.29748759546987724,-7.508045175703359,-4.862571767611018,-0.5347482062528495,-3.7539442722154277,-2.165011344711156,-0.9114968618816189
160,-4.444629252491617,-2.7291519070296184,-3.3365506822580344,-1.4509697925321712,-3.715016907134629,-6.073775838520997,-2.2550752057293995,-1.9446462767665282
161,-2.3480534192546103,-1.5630599782477805,-0.5866106609282777,-3.095287499257751,-5.561139338900974,-2.5363928979861687,-2.380019357012524,-6.252561079651267
162,-3.408114539223433,-6.306967518803287,-5.134584420367167,-3.3314006706565733,-0.004040794533821253,-1.443085032903315,-2.5398966736498196,-1.6159030147067561
163,-0.8468731943684227,-1.10787803010546,-6.0235385091311775,-4.184102144039406,-0.08108665565064843,-2.0786487793269472,-3.697562471877655,-5.125071815435222
164,-4.191038990732551,-2.5447868743580067,-4.725031990543142,-7.01117728894152,-1.740626060399366,-0.365386838890839,-0.07243038735249217,-1.1437590954572394
165,-1.543794306466355,-1.129646714246311,-1.3115024278801997,-9.359673510952916,-0.1279136638278654,-1.736660469317205,-1.9163296821336282,-0.5589272301793584
166,-1.1389374006046264,-2.58361513877022,-1.1814872811023975,-3.6839744853822394,-4.912266407473034,-3.1683400493003595,-2.274144824734635,-6.14163655697822
167,-3.6667281217413805,-4.578527475583279,-4.5534304261327705,-0.3570717744967375,-6.311944631908183,-0.8783540271305479,-1.82577450112936,-0.8862047035312419
168,-0.5071952670453864,-2.7216273667685025,-5.558578287787705,-3.696033957580424,-1.6994206602790434,-3.163153537793667,-5.699071195629636,-1.5505013587210263
169,-0.2933124294137047,-3.3870913781525323,-4.574715137081534,-6.265205604103331,-1.8135454290434074,-1.9755329668179171,-4.573854567824832,-0.3859233523185193
170,-3.8817220263100727,-7.785407516170087,-2.575516971105176,-1.765025126189692,-1.4266444238740237,-1.9522748271962556,-0.964837876328234,-2.7916767564346037
171,-1.7111669700088439,-1.705205794989653,-6.0103810032237694,-6.736916144152856,-1.854099298283432,-0.5405355862380387,-1.996114595813052,-2.2224143296696917
172,-0.1822390548868905,-3.504102369802587,-4.818445189945568,-6.4640600174891585,-4.215881532599946,-0.7232654422509706,-1.8634134707690104,-0.9578568738027232
173,-3.64876468007708,-0.8297825349038426,-3.5921966436706922,-3.101213177565738,-4.2653005135743784,-3.714261967031962,-2.0818124620631204,-5.210959968820034
174,-3.877038919707721,-3.0478222426001444,-0.021909439376034526,-3.2542492280154827,-4.762434043742499,-0.8340600451966469,-6.06687182447733,-2.214805367607374
175,-1.2366803013520955,-0.2129626767418703,-7.080571007889875,-5.0565873920364,-2.917881847940497,-3.4133582838225704,-1.5780780338463696,-0.25754096043399016
176,-7.783062401380847,-1.8638911712962223,-4.61422007794145,-3.169236869058178,-2.050109942706204,-0.5934860651745995,-0.05873005197175749,-0.23692697642148805
177,-0.9502963903525039,-1.4955332428450716,-2.163567646735988,-4.769521064257924,-2.386278241486623,-4.181975365910237,-5.9403793279420904,-3.3105305585224984
