leaf_index,r0,r1,is_dominated,ground_truth_pareto
85,9.99198,0.40031,0,1
86,9.99193,0.40162,0,1
87,9.99191,0.4022,0,1
88,9.99172,0.40689,0,1
89,9.99166,0.40834,0,1
90,9.99165,0.40859,0,1
91,9.99115,0.42071,0,1
92,9.99111,0.42151,0,1
93,9.9911,0.42185,0,1
94,9.99094,0.42551,0,1
95,9.99087,0.42713,0,1
96,9.99027,0.4411,0,1
97,9.99014,0.44394,0,1
98,9.98964,0.4551,0,1
99,9.989,0.46892,0,1
100,9.98779,0.49411,0,1
101,9.98764,0.49698,0,1
102,9.98742,0.50139,0,1
103,9.98691,0.51144,0,1
104,9.98659,0.51779,0,1
105,9.98653,0.51882,0,1
106,9.98588,0.53126,0,1
107,9.9857,0.53452,0,1
108,9.98558,0.53677,0,1
109,9.98477,0.55168,0,1
110,9.98466,0.5537,0,1
111,9.98459,0.55491,0,1
112,9.98389,0.56743,0,1
113,9.98388,0.56756,0,1
114,9.9831,0.58115,0,1
115,9.9828,0.58619,0,1
116,9.98254,0.59061,0,1
117,9.98249,0.59157,0,1
118,9.98238,0.59333,0,1
119,9.98236,0.59363,0,1
120,9.98215,0.5972,0,1
121,9.98112,0.61424,0,1
122,9.98052,0.6239,0,1
123,9.9802,0.629,0,1
124,9.97984,0.63461,0,1
125,9.97931,0.64298,0,1
126,9.97929,0.64325,0,1
127,9.9789,0.6493,0,1
128,9.97844,0.65624,0,1
129,9.97812,0.66111,0,1
130,9.97763,0.66856,0,1
131,9.97674,0.68162,0,1
132,9.97655,0.68446,0,1
133,9.97651,0.68504,0,1
134,9.97629,0.68818,0,1
135,9.97549,0.69966,0,1
136,9.97536,0.7016,0,1
137,9.97363,0.72575,0,1
138,9.97359,0.72625,0,1
139,9.97356,0.72671,0,1
140,9.97342,0.7286,0,1
141,9.9732,0.73159,0,1
142,9.97315,0.73231,0,1
143,9.97251,0.74094,0,1
144,9.97244,0.74191,0,1
145,9.9721,0.74646,0,1
146,9.97143,0.75538,0,1
147,9.97097,0.76136,0,1
148,9.97062,0.766,0,1
149,9.97053,0.7671,0,1
150,9.96999,0.77417,0,1
151,9.96997,0.77442,0,1
152,9.96984,0.77608,0,1
153,9.96982,0.77636,0,1
154,9.96968,0.77809,0,1
155,9.96948,0.78069,0,1
156,9.96904,0.78629,0,1
157,9.969,0.78673,0,1
158,9.96843,0.79402,0,1
159,9.96843,0.79398,0,0
160,9.9679,0.80059,0,1
161,9.96765,0.80372,0,1
162,9.96733,0.80773,0,1
163,9.96715,0.80988,0,1
164,9.96692,0.81267,0,1
165,9.96674,0.81487,0,1
166,9.96629,0.82036,0,1
167,9.96521,0.83344,0,1
168,9.96509,0.83481,0,1
169,9.96502,0.83568,0,1
170,9.96366,0.85175,0,1
171,9.96302,0.85922,0,1
172,9.96273,0.86255,0,1
173,9.96238,0.86659,0,1
174,9.962,0.87096,0,1
175,9.95942,0.89999,0,1
176,9.95942,0.89993,0,0
177,9.9591,0.90349,0,1
178,9.95828,0.91254,0,1
179,9.95815,0.91396,0,1
180,9.95657,0.93099,0,1
181,9.95619,0.93505,0,1
182,9.95587,0.93842,0,1
183,9.95567,0.94053,0,1
184,9.95566,0.9407,0,1
185,9.95553,0.94202,0,1
186,9.95515,0.94603,0,1
187,9.95489,0.94875,0,1
188,9.95462,0.95155,0,1
189,9.95283,0.97018,0,1
190,9.95173,0.98139,0,1
191,9.95097,0.98908,0,1
192,9.95082,0.99051,0,1
193,9.9502,0.99675,0,1
194,9.94975,1.00124,0,1
195,9.94967,1.00203,0,1
196,9.94906,1.00803,0,1
197,9.94823,1.01619,0,1
198,9.9468,1.03015,0,1
199,9.9462,1.03589,0,1
200,9.94614,1.03648,0,1
201,9.9461,1.03682,0,1
202,9.94468,1.05038,0,1
203,9.94378,1.05885,0,1
204,9.94365,1.06012,0,1
205,9.94271,1.06884,0,1
206,9.94208,1.0747,0,1
207,9.94098,1.08483,0,1
208,9.94071,1.08731,0,1
209,9.94061,1.08821,0,1
210,9.94049,1.08937,0,1
211,9.93948,1.09852,0,1
212,9.93836,1.1086,0,1
213,9.93766,1.11482,0,1
214,9.93479,1.14018,0,1
215,9.93366,1.14993,0,1
216,9.93348,1.1515,0,1
217,9.93341,1.1521,0,1
218,9.93329,1.15315,0,1
219,9.93254,1.1596,0,1
220,9.93204,1.16388,0,1
221,9.93116,1.17131,0,1
222,9.93092,1.17341,0,1
223,9.92975,1.18326,0,1
224,9.92974,1.18335,0,1
225,9.92954,1.18503,0,1
226,9.92921,1.18779,0,1
227,9.92757,1.2014,0,1
228,9.92717,1.20467,0,1
229,9.92382,1.23198,0,1
230,9.92377,1.23242,0,1
231,9.92278,1.24035,0,1
232,9.92277,1.24046,0,1
233,9.92273,1.24073,0,1
234,9.92266,1.24131,0,1
235,9.92255,1.24217,0,1
236,9.92209,1.24587,0,1
237,9.92106,1.25402,0,1
238,9.92077,1.25631,0,1
239,9.92068,1.25706,0,1
240,9.9205,1.25847,0,1
241,9.92024,1.26045,0,1
242,9.91868,1.27268,0,1
243,9.91848,1.27426,0,1
244,9.91828,1.27583,0,1
245,9.91798,1.27813,0,1
246,9.91743,1.28243,0,1
247,9.91732,1.28328,0,1
248,9.91653,1.28935,0,1
249,9.91639,1.29043,0,1
250,9.91615,1.29225,0,1
251,9.91606,1.29299,0,1
252,9.91532,1.29862,0,1
253,9.91516,1.29986,0,1
254,9.91504,1.30075,0,1
255,9.91496,1.30134,0,1
256,9.91436,1.30596,0,1
257,9.91432,1.30626,0,1
258,9.91368,1.31111,0,1
259,9.91292,1.3168,0,1
260,9.91291,1.31687,0,1
261,9.91243,1.32053,0,1
262,9.91228,1.32163,0,1
263,9.91063,1.33394,0,1
264,9.91062,1.33399,0,1
265,9.91003,1.33837,0,1
266,9.90978,1.34024,0,1
267,9.909,1.34598,0,1
268,9.90835,1.35077,0,1
269,9.90811,1.35252,0,1
270,9.90723,1.35895,0,1
271,9.907,1.36065,0,1
272,9.90672,1.36265,0,1
273,9.90643,1.36477,0,1
274,9.90541,1.3722,0,1
275,9.90438,1.37958,0,1
276,9.90407,1.38184,0,1
277,9.90403,1.3821,0,1
278,9.90364,1.3849,0,1
279,9.90356,1.38543,0,1
280,9.903,1.38948,0,1
281,9.90045,1.4075,0,1
282,9.90028,1.40874,0,1
283,9.89912,1.41684,0,1
284,9.89896,1.41797,0,1
285,9.89722,1.43005,0,1
286,9.89662,1.43418,0,1
287,9.89538,1.44273,0,1
288,9.89534,1.44299,0,1
289,9.89523,1.44379,0,1
290,9.89321,1.45754,0,1
291,9.89223,1.46418,0,1
292,9.89217,1.46456,0,1
293,9.89032,1.477,0,1
294,9.89019,1.4779,0,1
295,9.88981,1.48044,0,1
296,9.88815,1.49148,0,1
297,9.88676,1.50063,0,1
298,9.88665,1.50137,0,1
299,9.88643,1.50285,0,1
300,9.88381,1.51995,0,1
301,9.88304,1.52499,0,1
302,9.8818,1.53299,0,1
303,9.88171,1.53358,0,1
304,9.8806,1.54067,0,1
305,9.88056,1.54097,0,1
306,9.88028,1.54272,0,1
307,9.87986,1.54541,0,1
308,9.87846,1.55435,0,1
309,9.87753,1.56024,0,1
310,9.87743,1.56089,0,1
311,9.87707,1.56314,0,1
312,9.87669,1.56558,0,1
313,9.87657,1.5663,0,1
314,9.87595,1.57024,0,1
315,9.87526,1.57454,0,1
316,9.8751,1.57556,0,1
317,9.87446,1.57959,0,1
318,9.87438,1.58009,0,1
319,9.87331,1.58673,0,1
320,9.8732,1.58743,0,1
321,9.87064,1.6033,0,1
322,9.86826,1.61783,0,1
323,9.86764,1.62164,0,1
324,9.86738,1.62319,0,1
325,9.86698,1.62565,0,1
326,9.86331,1.64774,0,1
327,9.86314,1.6488,0,1
328,9.86183,1.65659,0,1
329,9.86117,1.66054,0,1
330,9.86115,1.66067,0,1
331,9.86007,1.66702,0,1
332,9.85789,1.67987,0,1
333,9.85735,1.68303,0,1
334,9.85712,1.68439,0,1
335,9.85678,1.68635,0,1
336,9.85489,1.69737,0,1
337,9.85382,1.7036,0,1
338,9.85277,1.70968,0,1
339,9.85231,1.71229,0,1
340,9.85161,1.71632,0,1
341,9.85004,1.72533,0,1
342,9.84888,1.7319,0,1
343,9.84803,1.73677,0,1
344,9.84798,1.73703,0,1
345,9.8477,1.73863,0,1
346,9.84548,1.75114,0,1
347,9.84258,1.76739,0,1
348,9.84239,1.76842,0,1
349,9.84228,1.76906,0,1
350,9.84148,1.77352,0,1
351,9.83732,1.7964,0,1
352,9.83725,1.79678,0,1
353,9.83693,1.79854,0,1
354,9.83621,1.8025,0,1
355,9.83607,1.80327,0,1
356,9.83472,1.81061,0,1
357,9.83335,1.81803,0,1
358,9.83283,1.82084,0,1
359,9.83132,1.82898,0,1
360,9.83013,1.83537,0,1
361,9.82892,1.84183,0,1
362,9.82836,1.84483,0,1
363,9.82772,1.84824,0,1
364,9.82725,1.85073,0,1
365,9.82466,1.8644,0,1
366,9.82339,1.87111,0,1
367,9.8232,1.87209,0,1
368,9.82194,1.8787,0,1
369,9.81978,1.88994,0,1
370,9.8175,1.90176,0,1
371,9.81695,1.90459,0,1
372,9.81663,1.90623,0,1
373,9.81634,1.90774,0,1
374,9.81525,1.91334,0,1
375,9.81521,1.91356,0,1
376,9.81503,1.91447,0,1
377,9.8129,1.92538,0,1
378,9.81158,1.93207,0,1
379,9.81154,1.93227,0,1
380,9.81093,1.93538,0,1
381,9.80972,1.94148,0,1
382,9.8086,1.94713,0,1
383,9.80778,1.95127,0,1
384,9.8077,1.9517,0,1
385,9.80705,1.95492,0,1
386,9.80554,1.96251,0,1
387,9.80109,1.98462,0,1
388,9.79871,1.99631,0,1
389,9.7984,1.99783,0,1
390,9.79795,2.00003,0,1
391,9.79586,2.01027,0,1
392,9.78915,2.04268,0,1
393,9.78814,2.04753,0,1
394,9.78495,2.06269,0,1
395,9.78466,2.06406,0,1
396,9.78411,2.06666,0,1
397,9.78218,2.07583,0,1
398,9.78148,2.0791,0,1
399,9.78054,2.08353,0,1
400,9.78046,2.08387,0,1
401,9.77815,2.09469,0,1
402,9.77642,2.10277,0,1
403,9.77593,2.10503,0,1
404,9.77574,2.1059,0,1
405,9.77527,2.10808,0,1
406,9.7739,2.11447,0,1
407,9.77331,2.11719,0,1
408,9.77298,2.11872,0,1
409,9.77069,2.12925,0,1
410,9.77062,2.12955,0,1
411,9.77052,2.13,0,1
412,9.77005,2.13216,0,1
413,9.76771,2.14284,0,1
414,9.76696,2.14628,0,1
415,9.76666,2.14764,0,1
416,9.76635,2.14903,0,1
417,9.76606,2.15036,0,1
418,9.76524,2.15407,0,1
419,9.76442,2.15779,0,1
420,9.76226,2.16755,0,1
421,9.76217,2.16796,0,1
422,9.76032,2.17627,0,1
423,9.76002,2.1776,0,1
424,9.7592,2.18129,0,1
425,9.75653,2.19321,0,1
426,9.75616,2.19486,0,1
427,9.75436,2.20283,0,1
428,9.75213,2.21268,0,1
429,9.75091,2.21806,0,1
430,9.7505,2.21987,0,1
431,9.74973,2.22321,0,1
432,9.7471,2.23474,0,1
433,9.74594,2.23979,0,1
434,9.74553,2.24157,0,1
435,9.74552,2.24161,0,1
436,9.74391,2.24862,0,1
437,9.74179,2.25775,0,1
438,9.73988,2.26598,0,1
439,9.73533,2.28548,0,1
440,9.73502,2.28679,0,1
441,9.73343,2.29356,0,1
442,9.73321,2.29449,0,1
443,9.7331,2.29493,0,1
444,9.73259,2.29712,0,1
445,9.73068,2.30517,0,1
446,9.73055,2.30572,0,1
447,9.72964,2.30957,0,1
448,9.72658,2.32243,0,1
449,9.72329,2.33615,0,1
450,9.7198,2.35062,0,1
451,9.71747,2.36026,0,1
452,9.71572,2.36743,0,1
453,9.71568,2.36761,0,1
454,9.71567,2.36766,0,1
455,9.71389,2.37493,0,1
456,9.71221,2.3818,0,1
457,9.71157,2.38442,0,1
458,9.70928,2.39371,0,1
459,9.70893,2.39514,0,1
460,9.705,2.41101,0,1
461,9.70419,2.41428,0,1
462,9.70409,2.41468,0,1
463,9.70373,2.41612,0,1
464,9.70314,2.41849,0,1
465,9.69993,2.43133,0,1
466,9.69989,2.43149,0,1
467,9.69932,2.43377,0,1
468,9.69747,2.4411,0,1
469,9.69696,2.44315,0,1
470,9.69662,2.4445,0,1
471,9.69528,2.44981,0,1
472,9.69469,2.45215,0,1
473,9.68996,2.47076,0,1
474,9.68776,2.47939,0,1
475,9.68759,2.48003,0,1
476,9.68623,2.48534,0,1
477,9.68492,2.49045,0,1
478,9.6845,2.49207,0,1
479,9.68423,2.49315,0,1
480,9.68181,2.50253,0,1
481,9.67971,2.51063,0,1
482,9.67767,2.51846,0,1
483,9.6742,2.53178,0,1
484,9.67319,2.53562,0,1
485,9.67073,2.545,0,1
486,9.66866,2.55286,0,1
487,9.66813,2.55485,0,1
488,9.66704,2.55897,0,1
489,9.66672,2.56018,0,1
490,9.66582,2.56358,0,1
491,9.66389,2.57084,0,1
492,9.66145,2.58,0,1
493,9.66072,2.58274,0,1
494,9.65999,2.58547,0,1
495,9.65963,2.58681,0,1
496,9.6578,2.59361,0,1
497,9.65772,2.59392,0,1
498,9.65768,2.59408,0,1
499,9.65607,2.60005,0,1
500,9.6543,2.60661,0,1
501,9.65325,2.6105,0,1
502,9.6529,2.61179,0,1
503,9.65256,2.61304,0,1
504,9.65094,2.61903,0,1
505,9.65081,2.61951,0,1
506,9.64861,2.62759,0,1
507,9.64779,2.63063,0,1
508,9.64708,2.63323,0,1
509,9.64697,2.63362,0,1
510,9.6458,2.63789,0,1
511,9.64503,2.64073,0,1
512,9.64458,2.64238,0,1
513,9.64364,2.64579,0,1
514,9.6391,2.66228,0,1
515,9.63785,2.66681,0,1
516,9.63727,2.66891,0,1
517,9.63661,2.67128,0,1
518,9.62976,2.69588,0,1
519,9.62707,2.70545,0,1
520,9.6268,2.70644,0,1
521,9.6268,2.70643,0,0
522,9.62672,2.7067,0,1
523,9.62578,2.71003,0,1
524,9.62523,2.71201,0,1
525,9.61906,2.73382,0,1
526,9.6183,2.73649,0,1
527,9.61628,2.74356,0,1
528,9.61427,2.75062,0,1
529,9.61142,2.76055,0,1
530,9.61079,2.76273,0,1
531,9.60967,2.76664,0,1
532,9.60925,2.7681,0,1
533,9.60896,2.7691,0,1
534,9.60765,2.77364,0,1
535,9.60705,2.77571,0,1
536,9.60643,2.77786,0,1
537,9.60533,2.78164,0,1
538,9.60329,2.78868,0,1
539,9.6031,2.78936,0,1
540,9.60182,2.79375,0,1
541,9.60032,2.79891,0,1
542,9.60026,2.79911,0,1
543,9.59894,2.80364,0,1
544,9.59815,2.80634,0,1
545,9.5947,2.81811,0,1
546,9.59386,2.82098,0,1
547,9.59345,2.82237,0,1
548,9.58755,2.84234,0,1
549,9.58511,2.85056,0,1
550,9.58255,2.85916,0,1
551,9.57489,2.8847,0,1
552,9.57488,2.88472,0,1
553,9.57455,2.88583,0,1
554,9.57419,2.88701,0,1
555,9.57416,2.88711,0,1
556,9.57384,2.88816,0,1
557,9.57263,2.8922,0,1
558,9.57149,2.89595,0,1
559,9.57145,2.8961,0,1
560,9.57078,2.8983,0,1
561,9.5698,2.90154,0,1
562,9.56438,2.91935,0,1
563,9.56276,2.92465,0,1
564,9.56258,2.92524,0,1
565,9.56229,2.9262,0,1
566,9.56193,2.92735,0,1
567,9.5566,2.94474,0,1
568,9.55438,2.95192,0,1
569,9.55226,2.95877,0,1
570,9.5509,2.96316,0,1
571,9.54993,2.96629,0,1
572,9.54981,2.96667,0,1
573,9.54685,2.97619,0,1
574,9.54629,2.97796,0,1
575,9.54457,2.9835,0,1
576,9.5431,2.98819,0,1
577,9.54297,2.98859,0,1
578,9.54279,2.98919,0,1
579,9.54211,2.99133,0,1
580,9.54022,2.99737,0,1
581,9.53981,2.99868,0,1
582,9.5393,3.00028,0,1
583,9.53872,3.00212,0,1
584,9.53734,3.00652,0,1
585,9.53694,3.0078,0,1
586,9.53053,3.02804,0,1
587,9.52791,3.03626,0,1
588,9.52763,3.03714,0,1
589,9.52646,3.0408,0,1
590,9.52611,3.04191,0,1
591,9.5244,3.04726,0,1
592,9.52353,3.04998,0,1
593,9.52093,3.05809,0,1
594,9.51151,3.08725,0,1
595,9.51073,3.08966,0,1
596,9.50937,3.09384,0,1
597,9.50762,3.09922,0,1
598,9.50575,3.10495,0,1
599,9.50249,3.11491,0,1
600,9.50075,3.12021,0,1
601,9.50046,3.1211,0,1
602,9.49965,3.12358,0,1
603,9.49705,3.13145,0,1
604,9.49596,3.13476,0,1
605,9.49585,3.13509,0,1
606,9.4944,3.13948,0,1
607,9.49043,3.15147,0,1
608,9.48542,3.16651,0,1
609,9.48416,3.17029,0,1
610,9.47863,3.18677,0,1
611,9.47728,3.1908,0,1
612,9.47701,3.1916,0,1
613,9.47689,3.19194,0,1
614,9.47554,3.19597,0,1
615,9.47427,3.19972,0,1
616,9.47378,3.20117,0,1
617,9.47372,3.20134,0,1
618,9.4725,3.20494,0,1
619,9.47237,3.20534,0,1
620,9.47198,3.20648,0,1
621,9.46983,3.21283,0,1
622,9.46975,3.21309,0,1
623,9.46454,3.22838,0,1
624,9.46209,3.23557,0,1
625,9.46193,3.23602,0,1
626,9.45977,3.24234,0,1
627,9.45808,3.24726,0,1
628,9.45625,3.25259,0,1
629,9.45575,3.25403,0,1
630,9.45413,3.25875,0,1
631,9.45115,3.26739,0,1
632,9.44907,3.2734,0,1
633,9.44893,3.27379,0,1
634,9.44728,3.27855,0,1
635,9.44695,3.27949,0,1
636,9.44528,3.28429,0,1
637,9.44197,3.29381,0,1
638,9.43995,3.29959,0,1
639,9.43895,3.30244,0,1
640,9.43456,3.31496,0,1
641,9.4322,3.32168,0,1
642,9.43215,3.32182,0,1
643,9.43121,3.32448,0,1
644,9.428,3.3336,0,1
645,9.42616,3.33879,0,1
646,9.42467,3.34299,0,1
647,9.42271,0.0,1,0
648,9.42203,3.35043,0,1
649,9.4205,3.35473,0,1
650,9.41919,3.3584,0,1
651,9.41869,3.35982,0,1
652,9.41824,3.36107,0,1
653,9.4181,3.36145,0,1
654,9.41709,3.36428,0,1
655,9.41431,3.37204,0,1
656,9.41223,0.0,1,0
657,9.40877,3.38747,0,1
658,9.40778,3.39024,0,1
659,9.40746,3.39113,0,1
660,9.40735,3.39143,0,1
661,9.40198,3.40628,0,1
662,9.39969,3.41261,0,1
663,9.39515,3.42509,0,1
664,9.39493,3.42569,0,1
665,9.39391,3.42846,0,1
666,9.39179,3.43429,0,1
667,9.39064,3.43743,0,1
668,9.38632,3.44921,0,1
669,9.38622,3.44948,0,1
670,9.38586,3.45044,0,1
671,9.38429,3.45473,0,1
672,9.38368,3.45639,0,1
673,9.38347,3.45694,0,1
674,9.3829,3.45849,0,1
675,9.38242,3.4598,0,1
676,9.38241,3.45983,0,1
677,9.38225,3.46026,0,1
678,9.38064,3.46461,0,1
679,9.37928,3.46829,0,1
680,9.37916,3.46862,0,1
681,9.37718,3.47399,0,1
682,9.37536,3.47889,0,1
683,9.37532,3.47898,0,1
684,9.37373,3.48327,0,1
685,9.37336,3.48427,0,1
686,9.36967,3.49419,0,1
687,9.36945,3.49477,0,1
688,9.36908,3.49575,0,1
689,9.36863,3.49697,0,1
690,9.36591,3.50425,0,1
691,9.36322,3.51143,0,1
692,9.36184,3.51511,0,1
693,9.35885,0.0,1,0
694,9.35692,3.52817,0,1
695,9.35651,3.52926,0,1
696,9.35274,3.53925,0,1
697,9.35116,3.5434,0,1
698,9.35099,3.54387,0,1
699,9.34983,3.54693,0,1
700,9.34965,3.5474,0,1
701,9.34686,3.55474,0,1
702,9.34633,3.55613,0,1
703,9.3462,3.55648,0,1
704,9.344,3.56226,0,1
705,9.3434,3.56382,0,1
706,9.33989,3.57303,0,1
707,9.3384,3.57691,0,1
708,9.33439,3.58736,0,1
709,9.33264,3.5919,0,1
710,9.33242,3.59248,0,1
711,9.32942,3.60027,0,1
712,9.32757,3.60505,0,1
713,9.32373,3.61498,0,1
714,9.31212,3.64478,0,1
715,9.31172,3.6458,0,1
716,9.30178,3.67108,0,1
717,9.30164,3.67145,0,1
718,9.30029,3.67485,0,1
719,9.29988,3.67591,0,1
720,9.29361,3.69172,0,1
721,9.29301,3.69323,0,1
722,9.29,3.70079,0,1
723,9.28928,3.70259,0,1
724,9.28589,3.71109,0,1
725,9.28494,3.71347,0,1
726,9.28034,3.72496,0,1
727,9.27789,3.73106,0,1
728,9.27743,3.73219,0,1
729,9.27644,3.73466,0,1
730,9.27534,3.73739,0,1
731,9.27478,3.73877,0,1
732,9.27423,3.74015,0,1
733,9.27309,3.74298,0,1
734,9.27307,3.743,0,1
735,9.27265,3.74404,0,1
736,9.26454,3.76408,0,1
737,9.26209,3.77011,0,1
738,9.26181,3.77078,0,1
739,9.26152,3.7715,0,1
740,9.25985,3.7756,0,1
741,9.25916,0.0,1,0
742,9.25848,3.77897,0,1
743,9.25457,3.78853,0,1
744,9.25093,3.79742,0,1
745,9.24818,3.8041,0,1
746,9.24804,3.80444,0,1
747,9.24796,3.80464,0,1
748,9.24544,3.81076,0,1
749,9.24202,3.81905,0,1
750,9.24072,3.82217,0,1
751,9.23884,0.0,1,0
752,9.23693,3.83134,0,1
753,9.23525,3.83538,0,1
754,9.23439,3.83744,0,1
755,9.23253,3.84192,0,1
756,9.23137,3.84471,0,1
757,9.22646,3.85647,0,1
758,9.22054,3.87062,0,1
759,9.21844,3.8756,0,1
760,9.2178,3.87714,0,1
761,9.21663,3.87991,0,1
762,9.21462,3.88469,0,1
763,9.21368,3.88692,0,1
764,9.21301,3.88851,0,1
765,9.2126,3.88946,0,1
766,9.20802,3.90031,0,1
767,9.20512,3.90714,0,1
768,9.20504,3.90733,0,1
769,9.20453,3.90854,0,1
770,9.20414,3.90945,0,1
771,9.20241,3.91351,0,1
772,9.19747,3.92511,0,1
773,9.1972,3.92576,0,1
774,9.19557,3.92957,0,1
775,9.19413,0.0,1,0
776,9.19114,3.93992,0,1
777,9.1886,3.94584,0,1
778,9.18781,3.94768,0,1
779,9.18484,3.95459,0,1
780,9.18452,3.95533,0,1
781,9.18362,3.95742,0,1
782,9.17859,0.0,1,0
783,9.17568,3.9758,0,1
784,9.17256,3.98299,0,1
785,9.16974,3.98946,0,1
786,9.16724,3.99522,0,1
787,9.16198,4.00726,0,1
788,9.16181,4.00766,0,1
789,9.15785,4.01668,0,1
790,9.15778,4.01684,0,1
791,9.15601,4.02087,0,1
792,9.1552,4.02273,0,1
793,9.1533,4.02706,0,1
794,9.15294,4.02787,0,1
795,9.15042,4.03359,0,1
796,9.14702,4.04129,0,1
797,9.14566,4.04436,0,1
798,9.1432,4.04993,0,1
799,9.1429,4.05061,0,1
800,9.14288,4.05066,0,1
801,9.14276,4.05092,0,1
802,9.14,0.0,1,0
803,9.13852,4.06048,0,1
804,9.13834,4.06088,0,1
805,9.1383,4.06097,0,1
806,9.13514,4.06807,0,1
807,9.13292,4.07305,0,1
808,9.13284,0.0,1,0
809,9.13095,4.07746,0,1
810,9.13079,4.07783,0,1
811,9.12457,4.09173,0,1
812,9.12201,4.09742,0,1
813,9.1204,4.10101,0,1
814,9.11904,4.10405,0,1
815,9.11556,4.11177,0,1
816,9.11416,4.11485,0,1
817,9.11356,4.11619,0,1
818,9.11102,4.12181,0,1
819,9.10703,4.13062,0,1
820,9.10304,4.1394,0,1
821,9.09912,4.14801,0,1
822,9.09798,4.15051,0,1
823,9.09629,4.15422,0,1
824,9.09437,4.15843,0,1
825,9.09239,4.16275,0,1
826,9.08992,4.16813,0,1
827,9.08826,4.17174,0,1
828,9.08632,4.17597,0,1
829,9.08284,4.18354,0,1
830,9.08181,4.18577,0,1
831,9.08031,4.18904,0,1
832,9.0772,4.19576,0,1
833,9.07638,4.19753,0,1
834,9.07444,0.12521,1,0
835,9.07292,4.20501,0,1
836,9.06798,4.21565,0,1
837,9.06717,4.21741,0,1
838,9.06617,4.21956,0,1
839,9.06486,4.22236,0,1
840,9.06423,4.22372,0,1
841,9.06228,4.22789,0,1
842,9.05763,4.23785,0,1
843,9.05347,4.24672,0,1
844,9.05013,4.25384,0,1
845,9.04802,4.25832,0,1
846,9.04261,4.26981,0,1
847,9.0426,4.26983,0,1
848,9.03581,4.28417,0,1
849,9.02708,4.30255,0,1
850,9.02625,4.30428,0,1
851,9.02559,4.30566,0,1
852,9.02493,4.30704,0,1
853,9.02358,4.30987,0,1
854,9.02313,4.31082,0,1
855,9.02085,4.31558,0,1
856,9.01796,4.32162,0,1
857,9.01592,4.32587,0,1
858,9.01584,4.32605,0,1
859,9.01571,4.32631,0,1
860,9.01486,4.32808,0,1
861,9.01421,4.32944,0,1
862,9.00683,4.34478,0,1
863,9.00653,4.34539,0,1
864,9.00309,4.35251,0,1
865,8.99721,0.0,1,0
866,8.99717,4.36473,0,1
867,8.99377,4.37173,0,1
868,8.99119,4.37704,0,1
869,8.98793,4.38373,0,1
870,8.9864,0.0,1,0
871,8.98232,4.39522,0,1
872,8.9802,4.39955,0,1
