leaf_index,r0,r1,r2,r3,r4,r5,is_dominated,ground_truth_pareto
89,8.98361,1.75757,0.03994,2.01466,0.95598,3.35133,0,1
90,8.97495,1.91135,3.72515,0.92025,0.87361,0.55705,0,1
91,8.97318,0.56009,0.98706,3.5169,0.01227,2.41358,0,1
92,8.97008,2.98764,0.09497,0.09422,0.85475,3.14058,0,1
93,8.96243,1.55423,2.28618,1.01287,2.4492,2.23788,0,1
94,8.96169,2.42283,3.53663,0.54747,0.66723,0.7519,0,1
95,8.94131,2.39445,1.98936,2.72555,1.01774,1.37754,0,1
96,8.93814,3.71754,0.71581,0.20564,1.38925,1.95062,0,1
97,8.93402,3.32297,0.58589,0.92474,1.5337,2.36441,0,1
98,8.93225,1.8137,0.48285,0.94977,0.14545,3.97104,0,1
99,8.9277,1.36622,0.64753,1.92123,2.91298,2.41533,0,1
100,8.92425,0.18862,2.72077,2.41557,0.10303,2.65969,0,1
101,8.91947,1.19631,0.45396,3.24048,2.6795,1.06083,0,1
102,8.91874,0.7077,3.69553,1.52161,0.19578,1.9861,0,1
103,8.91824,1.89836,3.29001,0.98532,0.66336,2.15086,0,1
104,8.91752,1.71479,3.17673,2.65076,0.35944,0.53852,0,1
105,8.91336,2.10749,0.96378,3.75865,1.01234,0.17131,0,1
106,8.90856,0.12956,3.79187,2.34492,0.60613,0.61349,0,1
107,8.90789,0.79329,1.2091,1.43099,3.6852,1.71168,0,1
108,8.90563,3.08855,3.12079,0.07986,0.15477,1.17516,0,1
109,8.90499,1.50212,1.96033,0.50683,0.00612,3.78747,0,1
110,8.89815,3.34437,2.375,0.50078,1.68269,0.9567,0,1
111,8.8846,0.21311,1.95015,1.52078,0.60567,3.81257,0,1
112,8.88178,2.66377,1.83588,2.26524,2.17572,0.88478,0,1
113,8.88137,0.68551,0.29841,1.08142,3.71881,2.35866,0,1
114,8.88029,2.7668,1.12078,2.43757,0.87006,2.35168,0,1
115,8.87693,0.61715,0.23407,3.19954,3.11935,0.89282,0,1
116,8.87671,1.64001,0.13216,1.59923,3.94212,0.63168,0,1
117,8.87157,0.1213,2.97871,1.3051,1.33667,2.98628,0,1
118,8.86976,3.26875,0.76831,1.50411,2.7782,0.26748,0,1
119,8.86385,3.90277,0.36279,0.40194,1.68449,1.7521,0,1
120,8.85703,2.24432,1.90362,0.2786,2.79742,2.23362,0,1
121,8.85643,1.74399,3.57794,0.85431,1.97212,1.04949,0,1
122,8.85565,3.78294,1.04887,0.15254,2.34607,0.79957,0,1
123,8.8541,1.02417,3.64372,1.31653,0.46412,2.30883,0,1
124,8.85382,1.23926,1.05358,0.49897,3.51415,2.52308,0,1
125,8.85108,1.76448,0.2521,3.29384,1.65255,2.21383,0,1
126,8.85056,1.68764,3.11672,0.72095,2.8175,0.80462,0,1
127,8.84515,3.45699,2.81663,0.06749,0.87829,1.05034,0,1
128,8.8448,1.17155,1.91228,2.0837,3.51528,0.20283,0,1
129,8.84204,3.80516,1.3426,1.34922,0.85449,1.728,0,1
130,8.8339,4.02543,1.34745,0.99235,1.46538,0.90023,0,1
131,8.83058,4.21068,0.66056,0.3635,0.44513,1.87736,0,1
132,8.82769,0.07892,0.02286,3.71454,2.4747,1.46394,0,1
133,8.81936,1.59319,2.29243,3.7308,0.41693,0.57685,0,1
134,8.80907,2.65934,1.74518,1.93635,1.77365,2.32106,0,1
135,8.80349,3.14801,1.03066,2.61057,1.77432,1.25019,0,1
136,8.79953,0.91161,0.58181,4.40487,1.15022,0.82024,0,1
137,8.79698,2.938,3.54589,0.27407,0.60047,0.98604,0,1
138,8.7965,3.35724,1.35131,1.152,2.84863,0.28762,0,1
139,8.79587,0.96568,0.0,0.0,0.0,0.0,1,0
140,8.79562,1.10109,3.10976,0.83138,2.85888,1.69992,0,1
141,8.79483,4.10216,1.09001,1.56953,0.90461,1.16332,0,1
142,8.79398,3.24451,1.29336,1.88324,0.6783,2.54157,0,1
143,8.7875,1.00772,2.05822,0.41345,3.87503,1.53009,0,1
144,8.77971,0.23399,2.80375,0.05087,2.5751,2.89263,0,1
145,8.77,2.75165,2.12999,0.69739,3.0171,1.17873,0,1
146,8.76176,1.40592,0.40299,2.86323,3.58555,0.19575,0,1
147,8.75937,1.77238,1.66211,3.96585,0.29822,1.24605,0,1
148,8.7592,0.91351,3.66005,0.55057,2.73953,1.11255,0,1
149,8.75658,0.83324,3.70856,2.63937,1.32239,0.39938,0,1
150,8.75591,4.28967,1.28585,0.93052,1.3155,0.82647,0,1
151,8.75582,3.51095,1.53763,0.34205,1.93152,2.19016,0,1
152,8.7541,1.10997,3.84107,2.38545,1.20782,0.48028,0,1
153,8.7479,0.41033,1.37437,2.81721,0.4307,3.64621,0,1
154,8.74694,1.00195,4.15285,0.6789,0.46912,2.13541,0,1
155,8.74004,0.06557,1.70184,0.3616,1.14559,4.38953,0,1
156,8.73942,2.79337,2.41047,1.12989,1.11371,2.73721,0,1
157,8.72892,0.5082,1.54128,4.12368,1.35287,1.52879,0,1
158,8.72891,1.16282,1.39978,1.16349,2.11826,3.82803,0,1
159,8.72032,0.03714,1.2282,0.68693,1.26808,4.51289,0,1
160,8.71817,1.05863,3.74828,0.10385,0.41167,2.93989,0,1
161,8.70907,0.1414,0.55333,0.62585,0.10624,4.83973,0,1
162,8.70788,2.22633,1.54217,0.51529,3.9121,1.12603,0,1
163,8.70726,3.39574,2.46721,2.21012,1.29616,0.02651,0,1
164,8.69159,2.23139,1.10937,1.73316,3.26393,2.14228,0,1
165,8.69156,0.75747,1.62056,1.71698,1.1307,4.12678,0,1
166,8.69026,2.50049,2.94728,0.91353,2.55577,1.47447,0,1
167,8.68963,0.07785,3.89675,2.15077,2.1298,0.37116,0,1
168,8.67625,4.70758,0.82901,0.06613,1.3527,0.20006,0,1
169,8.67474,1.52009,2.46919,3.01278,0.62815,2.62105,0,1
170,8.6717,1.08989,2.04778,2.27164,3.67584,0.86501,0,1
171,8.67029,4.61879,1.1327,0.76083,0.53387,1.16016,0,1
172,8.67012,0.97906,0.54628,1.77499,3.01185,3.36901,0,1
173,8.66678,2.9214,1.70336,2.69844,0.8588,2.33062,0,1
174,8.66575,3.64604,0.92664,1.72672,1.75591,2.16512,0,1
175,8.66127,3.6314,1.46667,2.61769,1.32419,1.01906,0,1
176,8.66065,3.02339,1.18633,3.64163,0.97746,0.47747,0,1
177,8.64839,1.82392,1.6332,3.70825,1.78446,1.50862,0,1
178,8.64473,4.40451,0.05675,0.18978,1.82357,1.58248,0,1
179,8.64005,4.75838,0.70181,0.42755,1.40933,0.21394,0,1
180,8.63913,2.58846,1.80411,1.079,3.65882,0.92697,0,1
181,8.63824,3.27382,1.60359,0.81988,3.2763,0.82773,0,1
182,8.63739,1.03132,3.80607,1.02543,2.63334,1.36368,0,1
183,8.63605,2.98492,0.40477,3.96826,0.75769,0.15467,0,1
184,8.63429,3.13997,2.63023,2.53131,1.01824,1.10777,0,1
185,8.63123,0.12217,3.52841,3.34254,1.08847,0.82456,0,1
186,8.62886,3.0182,3.62239,0.19372,1.78346,0.30548,0,1
187,8.62238,3.44217,1.42783,2.23769,0.20924,2.59157,0,1
188,8.62035,2.56843,1.75059,2.01705,0.59199,3.40724,0,1
189,8.61972,0.439,3.31674,0.25705,0.34381,3.78454,0,1
190,8.61815,3.49814,1.00407,0.37844,1.6603,3.09557,0,1
191,8.61182,0.40098,3.82752,2.22489,0.67278,2.3713,0,1
192,8.61048,1.64008,0.54873,0.47494,4.36221,1.90111,0,1
193,8.60875,0.23261,2.93465,0.14797,3.86106,1.51439,0,1
194,8.60819,1.91494,3.43402,1.31461,0.33882,2.932,0,1
195,8.60368,0.13173,1.02208,3.92753,3.05092,0.42558,0,1
196,8.59996,2.35899,0.25341,2.44556,1.57132,3.45859,0,1
197,8.59688,0.31201,2.25244,2.26189,2.89944,2.72029,0,1
198,8.59408,0.14389,0.00766,4.43875,2.50578,0.3737,0,1
199,8.59141,0.50014,1.7953,1.2467,0.2868,4.59107,0,1
200,8.58988,1.90101,3.89857,1.29468,0.31604,2.37176,0,1
201,8.58596,0.30622,0.31052,3.81158,2.37542,2.43319,0,1
202,8.58172,4.04569,1.2869,2.7471,0.19704,0.86314,0,1
203,8.57747,2.6304,2.52066,0.06259,2.86263,2.22616,0,1
204,8.57662,0.64853,1.21645,3.84982,1.64878,2.64606,0,1
205,8.57503,0.03462,2.32569,3.48028,0.72119,2.90281,0,1
206,8.57442,1.07265,3.64213,2.48335,2.08377,1.24682,0,1
207,8.57337,2.03302,3.55908,0.68947,2.18756,2.10627,0,1
208,8.57137,1.9596,1.54039,1.50257,1.98356,3.75853,0,1
209,8.57107,0.55605,3.80471,1.17485,1.22575,2.97811,0,1
210,8.56994,2.7438,3.95188,1.43151,1.14483,0.22453,0,1
211,8.56981,0.53683,2.00485,4.1846,2.10763,0.54566,0,1
212,8.56439,1.27263,2.40934,1.44153,3.90922,1.36623,0,1
213,8.56331,1.04535,0.70374,3.90763,3.11514,0.3287,0,1
214,8.56083,1.40185,1.83574,0.03468,4.28098,1.74616,0,1
215,8.55676,4.01711,1.85578,1.18784,1.6214,1.77791,0,1
216,8.55536,2.62656,0.95227,4.20809,0.21825,1.11559,0,1
217,8.55411,1.12679,0.21344,1.34147,1.46719,4.64324,0,1
218,8.55367,2.54611,3.668,1.34724,1.08418,1.97671,0,1
219,8.55111,0.43617,0.03273,2.85539,4.27139,0.53768,0,1
220,8.55082,4.06943,2.91127,1.1593,0.20635,0.67905,0,1
221,8.54844,2.18929,1.31453,0.29852,3.00956,3.35508,0,1
222,8.54596,4.35465,1.37149,2.25299,0.64961,0.79039,0,1
223,8.53932,1.56891,0.4073,0.82965,4.26179,2.36672,0,1
224,8.53165,1.20403,4.96824,0.53868,0.81598,0.34912,0,1
225,8.52514,1.23276,2.25381,1.22728,0.01494,4.38362,0,1
226,8.52243,2.01729,4.6463,0.30172,0.55268,1.14633,0,1
227,8.52188,0.45759,1.09039,4.27599,2.41496,1.36495,0,1
228,8.52046,3.78537,2.3916,0.6882,1.72849,1.97277,0,1
229,8.51326,3.55451,0.87711,1.89692,3.18459,0.61689,0,1
230,8.50045,1.7913,0.75613,2.06276,3.40591,2.84723,0,1
231,8.49875,2.39871,0.68083,1.55542,2.33753,3.69736,0,1
232,8.49658,0.30773,2.07212,0.65004,4.52945,1.57519,0,1
233,8.48869,0.86923,2.83631,0.95556,1.82054,3.86192,0,1
234,8.48721,1.36397,2.07216,3.02005,3.15211,1.66026,0,1
235,8.48259,0.11995,0.71679,0.19764,4.48334,2.71627,0,1
236,8.47652,1.03693,1.34875,4.90361,0.0624,1.09774,0,1
237,8.47571,2.71649,3.23797,1.38549,2.04239,2.05124,0,1
238,8.47506,2.10071,1.35013,2.3102,3.90354,1.16743,0,1
239,8.47302,2.71238,1.5949,3.7599,1.57413,1.30098,0,1
240,8.47264,2.20401,2.44278,0.90766,3.18845,2.52972,0,1
241,8.46798,1.08421,1.8659,4.60694,1.5499,0.10023,0,1
242,8.46507,0.66665,4.70129,0.213,1.5778,1.80588,0,1
243,8.45917,2.47005,3.63482,0.17415,0.95614,2.86091,0,1
244,8.4585,2.72735,0.12933,1.98636,2.40358,3.35794,0,1
245,8.45663,1.68723,3.21781,3.363,1.23237,1.56715,0,1
246,8.45308,1.23245,2.24921,2.17038,2.94697,2.92786,0,1
247,8.45204,1.72841,1.58054,3.8156,0.92002,2.76989,0,1
248,8.45183,1.50614,4.09818,1.79604,0.01411,2.50541,0,1
249,8.43426,2.6628,1.49854,3.73087,2.15105,0.99026,0,1
250,8.42851,3.76378,3.67172,0.10595,0.8213,0.79174,0,1
251,8.42226,2.41307,2.92834,1.94611,1.00579,3.1414,0,1
252,8.4215,0.04541,2.51527,3.75782,1.66565,2.41952,0,1
253,8.41458,1.69337,0.11786,0.89985,0.44998,5.03003,0,1
254,8.40497,0.37405,3.32322,1.20391,3.52389,2.07498,0,1
255,8.40444,1.99213,1.00909,0.56269,3.46298,3.47414,0,1
256,8.40392,0.48865,1.69773,2.30269,0.79333,4.50792,0,1
257,8.40295,4.26141,0.13767,2.94447,1.58206,0.19733,0,1
258,8.3988,0.82825,4.58009,2.19489,0.16211,1.71847,0,1
259,8.39322,4.95209,1.00649,1.43121,0.47095,1.32192,0,1
260,8.39092,2.58735,2.92946,1.30982,2.26318,2.73474,0,1
261,8.38941,0.83017,0.22226,4.07502,1.40266,3.21028,0,1
262,8.38823,0.0,0.0,0.0,0.0,0.0,1,0
263,8.38801,1.22427,5.16549,0.91668,0.75924,0.2082,0,1
264,8.38668,2.2794,0.34497,3.30248,3.44343,1.25914,0,1
265,8.38662,0.33363,0.64412,1.00102,5.25205,0.74323,0,1
266,8.37844,3.68277,1.43859,1.19096,3.26542,1.445,0,1
267,8.37731,1.15685,5.07903,0.64904,0.10264,1.50134,0,1
268,8.37501,0.44062,2.60217,4.41349,1.80345,0.40302,0,1
269,8.37476,0.28687,1.63687,3.05642,4.06139,1.12479,0,1
270,8.37456,3.64904,0.81965,0.88943,3.75956,0.97675,0,1
271,8.36992,0.24356,1.48367,0.5876,2.54851,4.56549,0,1
272,8.36973,0.25052,1.20224,4.81127,1.12886,2.0042,0,1
273,8.36352,0.9403,1.51618,1.79889,4.51238,1.80859,0,1
274,8.36085,1.35414,4.31638,2.49326,0.22855,1.83378,0,1
275,8.35651,3.03727,0.20288,4.10217,2.01619,0.09836,0,1
276,8.3523,4.10102,0.80355,0.8565,2.90824,1.89303,0,1
277,8.34662,0.43276,0.2496,4.74165,0.96715,2.58179,0,1
278,8.3464,1.81886,4.48247,2.3742,0.57428,0.98495,0,1
279,8.34627,2.96622,1.8276,0.6924,4.20592,0.17863,0,1
280,8.34163,2.54162,0.6809,0.97973,1.67269,4.44252,0,1
281,8.34161,4.81109,1.03861,0.01988,1.55009,1.94653,0,1
282,8.34111,1.29398,1.43203,4.90598,1.53381,0.52869,0,1
283,8.34074,3.39597,2.70188,3.1296,0.45338,1.26469,0,1
284,8.34002,3.28409,1.71218,0.63129,1.61943,3.70218,0,1
285,8.33623,1.78024,0.28623,2.61575,1.98319,4.05966,0,1
286,8.33596,3.50218,1.00205,3.88343,1.12021,0.95214,0,1
287,8.33437,0.72869,3.48042,2.13807,2.06095,3.01248,0,1
288,8.33309,1.58407,0.17475,0.45691,1.69223,4.99474,0,1
289,8.32902,0.41558,0.69229,0.1222,1.76655,5.18072,0,1
290,8.32895,4.72699,1.50222,0.93353,1.32988,1.84052,0,1
291,8.3283,2.85925,2.12147,3.08101,1.52636,2.47814,0,1
292,8.32785,4.91993,1.1339,2.1589,0.61173,0.34694,0,1
293,8.32658,2.1144,1.52175,2.61686,0.75169,4.05816,0,1
294,8.3248,1.76409,0.78914,2.03136,3.94821,2.69223,0,1
295,8.31983,0.49538,2.07547,1.5688,2.92836,3.89757,0,1
296,8.31742,4.90291,2.09023,0.67853,1.39093,0.13345,0,1
297,8.31708,4.45684,0.69919,2.49338,0.27676,2.0446,0,1
298,8.31299,0.71729,0.499,4.92376,0.90918,2.24962,0,1
299,8.31287,3.11457,2.34271,0.05668,2.7419,2.86112,0,1
300,8.31189,1.47147,2.10989,4.05128,2.80512,0.11855,0,1
301,8.30879,1.90263,0.89314,4.85671,0.73603,1.55463,0,1
302,8.30056,0.28398,2.54494,0.12776,3.07487,3.88229,0,1
303,8.29677,0.12016,2.1717,2.36667,4.4237,1.12363,0,1
304,8.29656,3.7669,1.25248,1.1987,1.64524,3.35636,0,1
305,8.29507,0.6928,1.1094,1.40596,3.28214,4.09046,0,1
306,8.29479,1.32927,1.88512,2.56103,4.25743,1.09144,0,1
307,8.29389,1.60001,1.30999,1.78925,4.8678,0.19603,0,1
308,8.2798,1.91617,1.19636,1.59058,4.48771,1.91639,0,1
309,8.2716,3.83773,0.61098,0.57646,2.48976,3.15404,0,1
310,8.26769,0.69966,0.78841,3.78518,0.78953,3.94757,0,1
311,8.26383,1.92492,2.72521,4.48975,0.28197,0.5829,0,1
312,8.26117,2.51883,2.95324,0.36814,1.88846,3.60348,0,1
313,8.25917,0.42626,2.35149,4.5384,1.83852,1.44837,0,1
314,8.25339,2.82809,0.26278,4.82941,0.5456,0.43987,0,1
315,8.25289,1.30915,0.0,0.0,0.0,1.06797,1,0
316,8.24868,4.18617,0.86183,1.44207,1.05092,3.24167,0,1
317,8.24286,4.05461,1.19747,2.63635,1.23021,2.39116,0,1
318,8.24181,0.81678,0.21607,4.16268,1.27662,3.52151,0,1
319,8.2418,3.10087,3.4635,3.22371,0.16708,0.20306,0,1
320,8.2416,4.11548,0.88357,2.14061,3.11431,0.27768,0,1
321,8.23444,0.28662,3.28963,3.08947,0.51856,3.3877,0,1
322,8.23333,2.8831,3.4296,1.09777,2.46652,2.20205,0,1
323,8.23222,1.5752,2.39103,0.88717,4.79433,0.50949,0,1
324,8.23004,0.10885,4.72102,0.6232,2.74212,1.43488,0,1
325,8.22623,2.80331,4.12059,0.88515,0.00611,2.58993,0,1
326,8.22248,2.06981,3.90388,1.3983,0.31376,3.28828,0,1
327,8.22179,2.14084,0.86503,2.10148,4.75671,0.16784,0,1
328,8.21887,1.28331,4.41577,0.56802,2.0423,2.60973,0,1
329,8.21453,2.91097,2.42784,4.23933,0.24055,0.35157,0,1
330,8.2119,2.00138,0.4856,3.43732,0.10611,4.06164,0,1
331,8.21123,0.73224,0.0,0.0,0.0,0.15893,1,0
332,8.21106,0.71919,0.44953,3.9524,1.30132,3.81369,0,1
333,8.20721,0.72031,1.8749,3.72481,1.59974,3.48917,0,1
334,8.19951,2.76471,3.11581,2.83883,1.05945,2.49693,0,1
335,8.19814,3.04748,1.69291,4.31014,0.11569,1.43064,0,1
336,8.19674,0.23908,1.29592,4.47094,2.07807,2.60179,0,1
337,8.19557,0.74243,3.78635,4.0261,1.31425,0.09134,0,1
338,8.19484,2.86107,2.57148,0.90059,2.16482,3.54243,0,1
339,8.18501,0.33627,0.18792,5.61816,0.7338,0.86892,0,1
340,8.18183,1.80457,3.83195,0.6489,3.06172,2.30698,0,1
341,8.17861,1.24147,2.79518,4.44363,0.71767,1.86954,0,1
342,8.17809,3.99073,2.3144,0.19812,1.13392,3.24213,0,1
343,8.17557,2.13101,2.34971,0.94659,1.31177,4.52558,0,1
344,8.17146,1.37147,1.09073,2.9486,3.81199,2.6327,0,1
345,8.17094,4.7171,1.50873,1.22614,0.87615,2.53719,0,1
346,8.16164,0.44433,1.70059,3.93018,3.72232,0.99811,0,1
347,8.1608,4.42904,0.61223,0.15667,3.25855,1.66359,0,1
348,8.16016,0.99716,1.95777,5.15419,0.29849,1.38918,0,1
349,8.15565,3.10611,2.35624,3.7435,1.39455,1.52549,0,1
350,8.15417,0.73599,2.20987,4.20085,2.14717,2.41389,0,1
351,8.15367,0.21734,3.05617,2.35098,4.18021,1.06251,0,1
352,8.15332,1.43317,1.2054,4.58493,2.27615,1.95295,0,1
353,8.15251,0.72642,3.69701,4.1027,0.10996,1.58011,0,1
354,8.15231,3.18192,2.2891,3.79083,0.82949,1.76546,0,1
355,8.15061,5.1414,2.0727,1.28353,0.42223,1.00584,0,1
356,8.14995,0.86112,0.52416,5.4235,1.13522,1.36346,0,1
357,8.14919,0.60514,3.09367,4.33012,1.03465,1.95789,0,1
358,8.14846,0.24713,1.15603,1.82078,3.99589,3.59482,0,1
359,8.14589,4.44009,1.81666,0.74184,0.91031,3.04151,0,1
360,8.14485,0.38316,3.08677,0.99276,2.51501,4.08358,0,1
361,8.14133,2.80245,2.40198,3.19766,2.41515,2.00935,0,1
362,8.14074,2.17125,2.16203,2.8474,1.54539,3.72073,0,1
363,8.13749,0.8147,3.5324,0.69464,3.60522,2.67573,0,1
364,8.13679,2.14396,2.48901,2.43076,3.31111,2.47566,0,1
365,8.13675,1.87826,0.66238,4.33573,2.18872,2.49754,0,1
366,8.13009,1.7518,0.72402,0.46957,0.49845,5.46257,0,1
367,8.12661,1.39654,3.97331,1.58739,0.49453,3.6683,0,1
368,8.12578,1.91787,0.92922,0.58323,4.09706,3.50771,0,1
369,8.12477,1.20734,3.33134,2.085,1.75284,3.74338,0,1
370,8.12131,0.74216,0.50289,0.0,0.0,0.35913,1,0
371,8.11865,0.49892,0.94361,0.45107,5.58641,1.2397,0,1
372,8.11318,0.27955,3.99927,1.16144,4.04937,0.59796,0,1
373,8.11296,3.52641,1.82071,3.87416,0.8796,1.62683,0,1
374,8.10926,1.4639,2.34549,3.4802,3.53473,1.41049,0,1
375,8.10367,2.88063,3.95802,0.89357,2.96922,0.86705,0,1
376,8.10283,1.11186,0.38581,0.67625,4.75647,3.1429,0,1
377,8.09927,4.65599,0.6087,1.80752,2.92295,0.73636,0,1
378,8.09841,0.6901,0.46644,2.86216,4.90528,1.2117,0,1
379,8.09835,3.84731,1.02613,0.42367,1.73764,3.91959,0,1
380,8.09794,0.72359,3.49498,1.11266,4.37588,1.13955,0,1
381,8.09588,2.68298,3.63806,1.65535,3.3583,0.06705,0,1
382,8.09494,0.93304,2.41522,2.0697,3.48592,3.36642,0,1
383,8.09366,0.37718,3.09815,4.07417,0.93598,2.69757,0,1
384,8.08972,4.47241,0.52864,0.02261,0.23527,3.77077,0,1
385,8.08642,0.42052,0.87259,2.97629,2.48353,4.31802,0,1
386,8.08589,1.0021,1.74187,4.82214,2.63324,0.62695,0,1
