leaf_index,r0,r1,is_dominated,ground_truth_pareto
358,3.84244,9.23231,0,1
359,3.8336,9.23599,0,1
360,3.80047,9.24967,0,1
361,3.79114,3.70331,1,0
362,3.74783,9.27112,0,1
363,3.73277,9.2772,0,1
364,3.72571,9.28004,0,1
365,3.71434,5.324,1,0
366,3.69645,9.29173,0,1
367,3.68836,4.13672,1,0
368,3.68574,9.29598,0,1
369,3.58936,9.33362,0,1
370,3.58807,9.33412,0,1
371,3.56557,4.92253,1,0
372,3.52496,9.35813,0,1
373,3.51939,9.36023,0,1
374,3.50356,9.36617,0,1
375,3.48201,9.3742,0,1
376,3.48024,9.37486,0,1
377,3.45965,5.45082,1,0
378,3.45588,9.38386,0,1
379,3.36786,9.41581,0,1
380,3.34965,9.42231,0,1
381,3.29898,7.11632,1,0
382,3.24702,9.45816,0,1
383,3.23725,9.46151,0,1
384,3.18796,9.47823,0,1
385,3.16131,9.48716,0,1
386,3.1505,5.36644,1,0
387,3.13325,9.49646,0,1
388,3.10609,9.50538,0,1
389,3.06362,4.33188,1,0
390,3.00955,4.43426,1,0
391,3.00911,9.53652,0,1
392,2.99192,5.3506,1,0
393,2.9457,6.21877,1,0
394,2.8937,5.83457,1,0
395,2.89181,9.57274,0,1
396,2.8118,9.59655,0,1
397,2.79631,9.60108,0,1
398,2.79469,9.60155,0,1
399,2.72856,9.62055,0,1
400,2.7244,9.62173,0,1
401,2.689,9.63168,0,1
402,2.67512,9.63555,0,1
403,2.65353,9.64151,0,1
404,2.64301,9.6444,0,1
405,2.64272,9.64448,0,1
406,2.62002,9.65067,0,1
407,2.53625,9.67303,0,1
408,2.53199,9.67414,0,1
409,2.49152,9.68464,0,1
410,2.37518,9.71383,0,1
411,2.33229,9.72422,0,1
412,2.32996,9.72478,0,1
413,2.31586,9.72814,0,1
414,2.26095,9.74105,0,1
415,2.2065,7.7989,1,0
416,2.16732,9.76231,0,1
417,2.11329,6.9093,1,0
418,2.06858,9.78371,0,1
419,2.04807,9.78802,0,1
420,2.02016,9.79382,0,1
421,1.99704,9.79856,0,1
422,1.98423,6.80403,1,0
423,1.97687,9.80265,0,1
424,1.95172,8.4278,1,0
425,1.9192,9.81411,0,1
426,1.87673,9.82232,0,1
427,1.85453,5.03734,1,0
428,1.81009,9.83482,0,1
429,1.76139,6.81518,1,0
430,1.71463,9.85191,0,1
431,1.70736,9.85317,0,1
432,1.68153,9.85761,0,1
433,1.6283,9.86654,0,1
434,1.60716,9.87001,0,1
435,1.5978,9.87153,0,1
436,1.56196,5.3882,1,0
437,1.56081,6.08168,1,0
438,1.55661,9.8781,0,1
439,1.53798,9.88102,0,1
440,1.51408,9.88471,0,1
441,1.49642,9.8874,0,1
442,1.48675,9.88886,0,1
443,1.47996,9.88988,0,1
444,1.4464,8.20683,1,0
445,1.44604,9.8949,0,1
446,1.44134,9.89558,0,1
447,1.42135,7.035,1,0
448,1.40298,9.90109,0,1
449,1.39302,9.9025,0,1
450,1.34977,9.90849,0,1
451,1.34905,9.90859,0,1
452,1.34396,9.90928,0,1
453,1.31413,9.91328,0,1
454,1.29395,9.91593,0,1
455,1.20281,5.21547,1,0
456,1.09794,6.39679,1,0
457,1.09356,9.94003,0,1
458,1.05796,9.94388,0,1
459,1.03826,8.83234,1,0
460,1.01868,9.94798,0,1
461,0.98622,8.36575,1,0
462,0.96875,9.95297,0,1
463,0.95044,8.16473,1,0
464,0.94985,9.95479,0,1
465,0.84955,9.96385,0,1
466,0.84084,9.96459,0,1
467,0.82102,9.96624,0,1
468,0.72955,6.6736,1,0
469,0.71414,9.97447,0,1
470,0.66657,9.97776,0,1
471,0.6314,9.98005,0,1
472,0.58477,9.98289,0,1
473,0.58145,9.98308,0,1
474,0.51011,9.98698,0,1
475,0.47779,9.98858,0,1
476,0.46428,9.98922,0,1
477,0.41262,6.12861,1,0
478,0.38237,9.99269,0,1
479,0.36742,6.74718,1,0
480,0.32913,8.20692,1,0
481,0.3177,6.74803,1,0
482,0.31322,9.99509,0,1
483,0.30407,9.99538,0,1
484,0.26937,9.99637,0,1
485,0.22726,8.52395,1,0
486,0.2193,6.55039,1,0
487,0.21501,9.39549,1,0
488,0.19692,9.99806,0,1
489,0.19446,9.99811,0,1
490,0.08597,9.99963,0,1
491,0.0244,9.99997,0,1
492,0.0,9.2181,1,0
493,0.0,9.04256,1,0
494,0.0,8.98189,1,0
495,0.0,8.71248,1,0
496,0.0,8.26518,1,0
497,0.0,8.11012,1,0
498,0.0,7.86801,1,0
499,0.0,7.53207,1,0
500,0.0,7.31565,1,0
501,0.0,7.14079,1,0
502,0.0,7.1255,1,0
503,0.0,7.01681,1,0
504,0.0,6.92882,1,0
505,0.0,6.9233,1,0
506,0.0,6.91429,1,0
507,0.0,6.78125,1,0
508,0.0,6.43475,1,0
509,0.0,6.29792,1,0
510,0.0,6.13513,1,0
511,0.0,6.07915,1,0
