leaf_index,r0,r1,r2,r3,r4,r5,r6,r7
52,-4.2843,-1.72191,-1.4829,-6.20196,-4.9902,-1.75567,-2.93986,-1.17868
53,-4.24949,-6.35397,-1.22252,-2.39705,-3.55855,-3.26226,-0.29659,-3.3068
54,-4.23733,-1.33126,-3.04446,-5.26455,-6.09566,-0.38691,-2.39381,-0.50151
55,-4.23129,-3.98515,-5.49191,-0.10921,-1.18436,-2.49677,-4.9681,-1.92955
56,-4.20095,-4.86571,-4.786,-5.34165,-0.60456,-1.51363,-0.34793,-2.11193
57,-4.19104,-2.54479,-4.72503,-7.01118,-1.74063,-0.36539,-0.07243,-1.14376
58,-4.19019,-0.09193,-5.72191,-1.43832,-0.2479,-1.24996,-4.5005,-5.07411
59,-4.14724,-2.04618,-4.2935,-1.65478,-4.07101,-5.21594,-2.80198,-2.41059
60,-4.12831,-1.95009,-3.14557,-0.53434,-2.76267,-7.09948,-3.04632,-1.28801
61,-4.11403,-3.46853,-4.15471,-1.61329,-3.84075,-0.14072,-2.47176,-5.50445
62,-4.11125,-1.4924,-6.33804,-4.13595,-0.03256,-4.09693,-0.37375,-2.58223
63,-4.10323,-4.74043,-3.93138,-0.27938,-4.82884,-2.86618,-3.48813,-1.20757
64,-4.0792,-2.06049,-2.78915,-2.59519,-7.24672,-2.29192,-0.56962,-2.55106
65,-4.02565,-4.20488,-0.36338,-2.44204,-1.93135,-4.24149,-3.74818,-4.92425
66,-3.99488,-7.77551,-1.67301,-0.66779,-3.29714,-2.71329,-0.7014,-1.26979
67,-3.96521,-3.68516,-4.97913,-4.06253,-1.32174,-1.95003,-1.75447,-4.55774
68,-3.9441,-1.31,-2.80039,-5.98716,-0.66245,-5.84052,-0.50397,-2.058
69,-3.94241,-1.44685,-3.70217,-0.96541,-7.49883,-0.63439,-3.26033,-0.6792
70,-3.89266,-2.32687,-3.78914,-1.25619,-5.84895,-4.90449,-1.18748,-1.95523
71,-3.88172,-7.78541,-2.57552,-1.76503,-1.42664,-1.95227,-0.96484,-2.79168
72,-3.87704,-3.04782,-0.02191,-3.25425,-4.76243,-0.83406,-6.06687,-2.21481
73,-3.85876,-2.29278,-4.79429,-0.52867,-5.25869,-1.53542,-4.82709,-1.81006
74,-3.85739,-1.08014,-1.01487,-2.38677,-1.06584,-6.12766,-4.57402,-4.19778
75,-3.81683,-3.03767,-2.02601,-1.65438,-2.80807,-2.62699,-3.68046,-6.40551
76,-3.7739,-3.50129,-1.17966,-4.16985,-1.60679,-6.89706,-0.51204,-2.07509
77,-3.66673,-4.57853,-4.55343,-0.35707,-6.31194,-0.87835,-1.82577,-0.8862
78,-3.64876,-0.82978,-3.5922,-3.10121,-4.2653,-3.71426,-2.08181,-5.21096
79,-3.61913,-2.29854,-0.1983,-2.01388,-1.723,-1.24998,-3.76341,-7.67001
80,-3.61859,-0.952,-2.53164,-0.93128,-2.81643,-2.66963,-7.93447,-0.8414
81,-3.56196,-1.07801,-4.67909,-1.07912,-2.53448,-6.74942,-2.00042,-2.66685
82,-3.49713,-5.63028,-0.24687,-0.97393,-5.84781,-3.04575,-2.37637,-2.43719
83,-3.46921,-3.03088,-0.76623,-2.64918,-3.19796,-6.96285,-3.01839,-1.83145
84,-3.46427,-0.30685,-1.77276,-0.9125,-3.43572,-2.46883,-7.01201,-4.1063
85,-3.40811,-6.30697,-5.13458,-3.3314,-0.00404,-1.44309,-2.5399,-1.6159
86,-3.40697,-1.93434,-3.98764,-5.39483,-0.92127,-5.19083,-2.97945,-1.72476
87,-3.38027,-2.86808,-6.52211,-2.19329,-3.42037,-0.93359,-3.3718,-3.00996
88,-3.3775,-6.15786,-1.37993,-3.70781,-2.8133,-3.17895,-2.19634,-3.48954
89,-3.36461,-3.36627,-5.44505,-1.36197,-5.62536,-2.20988,-2.76134,-1.30035
90,-3.3637,-4.35354,-2.9792,-0.33237,-5.94103,-0.64438,-1.75423,-4.6859
91,-3.35695,-2.86412,-7.65153,-1.32772,-2.5414,-0.67669,-2.06339,-3.00745
92,-3.31648,-7.98831,-3.42216,-1.05117,-0.14254,-1.8089,-2.93296,-0.69066
93,-3.23225,-6.09749,-1.2061,-5.0056,-0.5497,-2.39613,-3.70415,-2.46945
94,-3.22783,-2.75224,-1.19368,-4.97373,-3.59295,-0.48926,-6.53412,-0.00479
95,-3.22719,-0.24327,-6.04883,-0.60671,-2.82337,-0.92652,-4.18045,-5.1248
96,-3.20908,-5.9423,-0.71335,-3.93581,-1.24645,-3.76,-2.98655,-3.71224
97,-3.17076,-1.98784,-0.08927,-3.02565,-7.44841,-0.75264,-2.81991,-3.58261
98,-3.1707,-3.33027,-7.11233,-1.93637,-2.29082,-0.03887,-2.24214,-3.7742
99,-3.15937,-2.74969,-5.31707,-3.53902,-5.57843,-3.00999,-0.91295,-0.80581
100,-3.13798,-1.26043,-0.30035,-8.08635,-1.1377,-4.46577,-0.62305,-1.20808
101,-3.0839,-5.01257,-0.41468,-4.41304,-0.2084,-2.50072,-3.82904,-4.97576
102,-3.07975,-5.99243,-3.8514,-5.25262,-3.20544,-0.97188,-0.20847,-0.9591
103,-3.06959,-0.76661,-6.4567,-4.73178,-3.49901,-2.69126,-2.53479,-0.00415
104,-3.05344,-2.41836,-5.80801,-2.38286,-5.24776,-3.42583,-1.65006,-1.84908
105,-3.00168,-0.63832,-0.36734,-0.55096,-0.15215,-0.88147,-8.46601,-4.20364
106,-2.98168,-2.75723,-3.90227,-3.12297,-2.70401,-0.51588,-2.57456,-6.65736
107,-2.91562,-5.20937,-2.65761,-2.70205,-2.20465,-4.31816,-0.20881,-5.14267
108,-2.90981,-2.40078,-6.45519,-1.31591,-1.05788,-6.33526,-0.07719,-1.05239
109,-2.90271,-2.7944,-1.04225,-5.06417,-3.60825,-6.62647,-0.23879,-0.21682
110,-2.89693,-4.32012,-3.16172,-0.22008,-0.16734,-5.11065,-3.05247,-5.23786
111,-2.89168,-2.51812,-4.45834,-1.91152,-1.00579,-6.47944,-1.52341,-4.05599
112,-2.88742,-2.37557,-1.28999,-2.3998,-1.59413,-6.54378,-4.70389,-3.33278
113,-2.87789,-5.38469,-0.91048,-3.12897,-5.5928,-2.76481,-2.11021,-2.95412
114,-2.8135,-2.2699,-0.21934,-4.21913,-5.68341,-1.25722,-3.72064,-4.62145
115,-2.80704,-0.9053,-5.25161,-4.76681,-4.30873,-1.49505,-2.78907,-3.52418
116,-2.80305,-3.42488,-4.00593,-3.57316,-2.03439,-0.30042,-0.63521,-6.85315
117,-2.79682,-1.76583,-2.48183,-3.25816,-3.08393,-0.20272,-7.42518,-2.75673
118,-2.76239,-2.52924,-2.64408,-0.46512,-1.91351,-5.8132,-5.28444,-3.65849
119,-2.76011,-4.14269,-1.4915,-3.80364,-3.40117,-2.331,-4.08688,-4.98233
120,-2.7601,-2.15948,-0.94889,-6.63732,-0.253,-4.78206,-4.20906,-1.45457
121,-2.70304,-3.59,-0.44408,-2.37815,-5.93174,-1.27076,-6.09416,-0.1159
122,-2.64182,-0.54712,-6.30357,-1.98176,-0.94534,-4.1186,-3.1477,-4.61461
123,-2.61001,-7.35483,-0.11313,-4.38766,-3.01009,-0.45602,-1.48764,-2.88934
124,-2.57506,-4.28306,-1.87674,-0.19563,-4.70877,-6.10012,-0.92623,-3.34994
125,-2.53117,-1.5245,-4.27203,-4.12562,-6.14161,-2.05911,-0.1491,-3.74386
126,-2.50568,-3.04914,-4.91783,-6.20439,-3.91765,-1.61417,-1.93158,-0.24575
127,-2.43237,-1.88442,-0.66794,-3.63954,-3.64898,-3.29951,-0.88296,-7.2013
128,-2.42119,-7.91157,-3.07612,-2.97919,-1.34115,-2.8223,-0.8932,-1.62631
129,-2.40181,-0.90665,-6.70278,-2.65633,-2.9683,-0.15307,-0.57624,-5.67975
130,-2.40037,-1.70198,-2.24352,-4.7658,-0.08524,-4.98587,-4.51084,-4.28735
131,-2.36169,-4.25922,-5.1601,-0.07265,-2.14772,-6.05492,-2.89061,-0.13869
132,-2.3561,-6.74699,-1.04861,-1.79762,-1.06824,-1.52889,-6.38603,-0.57959
133,-2.34805,-1.56306,-0.58661,-3.09529,-5.56114,-2.53639,-2.38002,-6.25256
134,-2.33291,-1.89541,-3.41894,-4.47833,-7.18157,-2.41903,-1.3297,-0.16007
135,-2.33134,-7.51605,-5.5623,-0.16619,-2.12596,-1.3396,-0.17169,-0.87367
136,-2.3305,-3.78712,-2.69115,-3.00718,-3.9708,-5.61253,-0.07373,-4.08265
137,-2.29754,-2.79539,-1.77607,-3.02557,-4.16788,-0.6164,-3.96289,-6.41427
138,-2.28855,-3.13831,-5.18863,-3.38785,-0.3278,-5.3483,-4.12304,-0.89602
139,-2.25324,-2.87873,-1.3044,-0.40855,-4.99057,-0.12498,-5.93848,-4.95787
140,-2.23674,-4.40532,-2.89251,-2.33642,-0.50591,-6.56964,-0.00657,-4.28351
141,-2.22899,-6.4328,-3.92812,-1.16409,-0.88974,-2.83864,-1.54585,-5.06225
142,-2.21277,-3.96108,-4.25317,-4.12732,-3.9478,-3.98533,-1.63452,-3.18586
143,-2.1899,-1.23281,-0.83865,-7.07033,-4.77315,-0.55576,-0.85267,-4.37867
144,-2.18292,-1.62921,-0.96587,-1.2467,-8.69885,-3.35257,-0.05144,-1.78354
145,-2.17882,-8.69372,-0.00968,-1.26192,-0.79531,-0.05872,-1.15239,-4.0144
146,-2.1601,-0.08013,-6.38729,-0.52667,-4.71219,-0.57266,-5.29217,-1.92691
147,-2.12129,-2.2862,-5.72209,-2.05912,-0.28729,-4.86855,-2.91055,-4.58633
148,-2.09751,-1.78353,-3.90801,-0.07758,-3.45476,-5.22209,-5.62091,-2.51807
149,-2.09684,-1.03976,-7.29764,-3.96287,-2.45697,-3.26507,-2.84593,-0.875
150,-2.06826,-3.36617,-0.73876,-1.88938,-5.66571,-3.57239,-5.90772,-0.7157
151,-2.06702,-3.26562,-7.08356,-1.61272,-1.90021,-1.41852,-4.94604,-1.48295
152,-2.04304,-6.53954,-1.07575,-3.984,-2.2586,-0.47555,-4.80059,-2.76729
153,-1.97443,-0.28716,-7.38533,-5.02932,-2.50188,-0.97389,-0.27764,-2.98279
154,-1.94855,-0.81528,-2.18984,-1.32172,-0.9603,-3.13116,-5.35605,-7.04149
155,-1.92197,-6.34837,-4.05497,-3.35733,-0.06835,-3.33201,-3.27273,-2.54403
156,-1.85334,-0.07015,-0.56684,-2.59015,-5.49053,-4.01138,-2.00894,-6.26555
157,-1.85108,-1.73948,-1.86199,-1.55414,-8.69005,-3.44015,-0.35998,-0.42922
158,-1.83163,-6.40243,-3.43678,-1.25614,-2.30075,-3.80125,-3.81878,-2.81757
159,-1.83051,-3.37057,-3.95504,-2.64985,-3.47286,-0.34474,-6.88438,-1.74649
160,-1.74915,-2.44269,-3.22336,-3.71102,-4.15895,-2.71857,-5.98875,-2.50188
161,-1.7396,-1.64194,-0.40489,-9.31628,-0.30887,-2.38035,-0.98647,-0.76569
162,-1.71117,-1.70521,-6.01038,-6.73692,-1.8541,-0.54054,-1.99611,-2.22241
163,-1.71059,-5.33788,-2.22063,-6.73073,-0.98586,-3.99242,-1.14544,-0.35163
164,-1.70748,-3.90863,-1.42597,-4.60313,-0.54225,-1.91891,-7.38024,-0.37511
165,-1.67696,-3.98692,-1.60345,-6.3236,-4.39326,-2.16604,-2.60558,-2.81989
166,-1.63034,-3.84595,-1.09511,-3.78539,-0.60111,-2.0458,-7.8225,-1.13315
167,-1.62609,-1.70941,-3.19778,-0.93603,-0.34607,-0.94465,-3.85286,-8.21433
168,-1.59068,-3.16938,-0.65651,-6.72038,-5.4091,-2.42283,-1.43926,-2.1518
169,-1.57996,-3.22502,-1.75318,-3.62134,-1.35534,-0.44303,-2.56268,-7.89396
170,-1.57606,-6.00976,-0.77022,-2.50945,-6.10984,-0.16725,-0.94361,-4.03233
171,-1.56813,-3.03542,-1.59242,-2.7616,-5.89084,-3.77428,-4.86158,-2.36281
172,-1.56541,-1.89239,-2.03194,-6.06416,-2.35528,-0.20923,-6.84431,-0.79358
173,-1.55808,-1.63505,-1.6155,-1.21644,-1.18462,-7.19256,-5.02812,-3.52012
174,-1.54379,-1.12965,-1.3115,-9.35967,-0.12791,-1.73666,-1.91633,-0.55893
175,-1.52794,-2.86829,-3.54322,-1.15343,-1.14764,-1.31581,-7.41931,-4.17838
176,-1.49528,-1.68376,-4.84821,-2.94613,-1.38247,-2.03397,-7.125,-2.43525
177,-1.46686,-5.58431,-0.60756,-0.07354,-3.58287,-5.68828,-3.62751,-2.81727
178,-1.42729,-1.31029,-7.00144,-4.27888,-1.22944,-3.56784,-1.54095,-3.50735
179,-1.42606,-1.59743,-4.03765,-2.15426,-2.64442,-3.54076,-2.96179,-6.79477
180,-1.42332,-4.69973,-6.69815,-0.76632,-3.22776,-1.73909,-3.85678,-1.45483
181,-1.38947,-0.83682,-1.40814,-1.32851,-9.48389,-0.29881,-1.55732,-1.07821
182,-1.37839,-0.74276,-1.49784,-2.2693,-5.97405,-5.23139,-2.84954,-4.35643
183,-1.36754,-3.42693,-0.38116,-4.80328,-3.46005,-4.92698,-3.06732,-4.18493
184,-1.35253,-4.0192,-0.02755,-4.75279,-4.62181,-6.16143,-0.22491,-0.22795
185,-1.34651,-6.79545,-1.41516,-0.87351,-4.7531,-2.59237,-2.35942,-3.78997
186,-1.31916,-7.13643,-2.25926,-2.31641,-1.79568,-5.75755,-0.58504,-0.38084
187,-1.29496,-1.89978,-2.5713,-3.00645,-0.10587,-7.19546,-3.85293,-3.52599
188,-1.27733,-2.29151,-2.28691,-1.33259,-0.31507,-1.70043,-9.11673,-0.07862
189,-1.27109,-1.56148,-2.21693,-1.62793,-4.9066,-3.41479,-7.00167,-1.90323
190,-1.26339,-1.87042,-0.09407,-3.48947,-2.29044,-4.51239,-5.58305,-5.09332
191,-1.24846,-2.03277,-5.79421,-4.58108,-1.46329,-3.63773,-3.69693,-3.27239
192,-1.23668,-0.21296,-7.08057,-5.05659,-2.91788,-3.41336,-1.57808,-0.25754
193,-1.18982,-4.38912,-0.5106,-2.8469,-5.10514,-0.05229,-5.0937,-4.35239
194,-1.13894,-2.58362,-1.18149,-3.68397,-4.91227,-3.16834,-2.27414,-6.14164
195,-1.10373,-4.91368,-0.19564,-0.07928,-4.12046,-2.70766,-5.96155,-3.8397
196,-1.10189,-4.73306,-4.91902,-1.53447,-1.81531,-4.18048,-1.24382,-5.24536
197,-1.09506,-4.16163,-5.17684,-2.32486,-1.72516,-3.24731,-5.13935,-3.05659
198,-1.09156,-4.98798,-3.81006,-3.21114,-1.08942,-4.87215,-2.57374,-4.18949
199,-1.04805,-4.32312,-2.28585,-6.80182,-0.69903,-2.46151,-2.06694,-4.23113
200,-1.04648,-3.13687,-3.09605,-1.91999,-7.37135,-3.34514,-1.30981,-2.92416
201,-1.03815,-6.22079,-0.75391,-6.0532,-0.75643,-4.17693,-0.84606,-2.06872
202,-1.02116,-1.57063,-4.60651,-2.55323,-5.07309,-4.00909,-3.50213,-3.83113
203,-1.01079,-3.98226,-2.17006,-0.87561,-4.79534,-2.13825,-6.28463,-3.25271
204,-0.99007,-6.84781,-0.41534,-3.726,-2.47762,-2.51715,-2.24469,-4.53413
205,-0.97163,-0.09931,-4.27542,-1.42497,-1.95893,-3.57513,-2.90849,-7.32516
206,-0.9503,-1.49553,-2.16357,-4.76952,-2.38628,-4.18198,-5.94038,-3.31053
207,-0.93097,-3.63361,-2.0594,-3.98103,-0.20422,-7.34086,-3.29931,-1.01249
208,-0.90887,-2.7504,-0.33531,-3.5543,-2.48152,-3.96527,-0.02466,-7.54863
209,-0.89632,-4.09469,-0.01946,-2.36602,-3.33636,-7.10578,-0.0646,-3.89924
210,-0.8701,-2.03483,-1.02671,-3.31118,-7.18802,-1.10902,-5.33894,-1.29709
211,-0.84687,-1.10788,-6.02354,-4.1841,-0.08109,-2.07865,-3.69756,-5.12507
212,-0.84208,-1.53273,-3.19934,-1.10803,-0.69427,-5.69329,-7.08736,-1.53361
213,-0.83789,-1.97857,-2.56167,-2.02363,-4.12012,-5.50634,-3.83786,-4.76462
214,-0.83508,-3.4196,-1.26506,-0.27055,-2.04339,-4.01396,-3.8129,-7.14911
215,-0.82571,-3.0491,-5.55339,-4.2937,-2.75281,-0.28428,-5.50425,-1.67022
216,-0.81731,-0.95219,-0.15424,-7.24646,-0.86343,-3.78196,-0.65081,-5.51526
217,-0.79767,-8.90694,-0.20511,-3.46928,-1.29814,-0.91414,-1.2312,-1.97876
218,-0.76824,-5.94861,-0.26402,-7.12874,-0.70447,-1.29278,-1.44142,-2.98158
219,-0.76258,-2.8548,-3.94955,-0.2414,-3.83241,-1.43818,-5.68464,-5.15175
220,-0.73398,-1.56875,-3.07621,-1.21258,-7.83835,-0.28052,-3.06938,-3.88939
221,-0.71183,-0.16942,-7.31746,-1.7086,-3.34355,-4.42762,-0.64476,-3.4353
222,-0.7054,-4.32673,-6.23611,-0.85572,-5.8548,-1.43256,-0.91151,-1.99967
223,-0.67324,-0.21365,-7.89197,-4.22008,-1.81273,-0.94961,-0.42961,-3.87769
224,-0.65828,-6.50095,-0.99537,-6.41848,-2.71995,-0.69124,-1.2985,-2.35682
225,-0.59802,-1.25892,-6.2266,-0.00087,-1.4017,-4.11979,-1.3015,-6.21736
226,-0.57733,-5.41842,-0.15357,-4.00606,-5.21651,-0.23259,-4.74521,-2.11004
227,-0.56574,-0.00275,-2.64195,-5.28455,-1.33243,-3.51411,-2.66212,-6.60018
228,-0.53344,-1.2311,-0.92598,-8.09859,-0.9018,-1.1208,-4.13545,-3.54737
229,-0.53321,-3.18486,-3.99514,-7.56775,-2.80064,-2.10993,-0.17458,-2.00361
230,-0.52856,-5.68111,-1.22172,-2.64243,-0.78667,-4.7999,-5.29877,-2.68994
231,-0.52674,-2.26742,-0.07475,-2.11525,-6.96253,-3.01616,-4.62677,-3.33473
232,-0.52579,-5.82539,-0.62192,-2.66732,-3.2798,-2.09416,-6.52705,-0.73621
233,-0.52313,-2.16956,-5.09492,-2.32015,-4.05541,-5.37127,-2.4988,-3.48385
234,-0.51016,-5.34325,-1.13137,-5.3438,-1.94523,-2.49687,-0.10238,-5.59683
235,-0.5072,-2.72163,-5.55858,-3.69603,-1.69942,-3.16315,-5.69907,-1.5505
236,-0.47925,-1.53878,-3.53679,-4.54179,-1.43103,-6.35247,-0.4973,-4.64937
237,-0.46553,-0.8664,-1.25642,-0.39772,-6.50836,-3.77126,-2.79187,-5.73762
238,-0.43841,-3.47468,-4.9165,-2.08078,-1.20745,-5.65356,-4.97852,-1.01311
239,-0.36291,-4.70402,-1.93838,-4.53337,-0.53239,-5.06721,-4.69707,-2.32575
240,-0.34318,-1.43305,-2.80116,-7.03885,-3.01902,-0.15061,-5.58697,-0.29207
241,-0.31802,-0.59288,-0.67312,-5.33433,-6.02027,-2.00205,-5.11478,-2.05581
242,-0.29331,-3.38709,-4.57472,-6.26521,-1.81355,-1.97553,-4.57385,-0.38592
243,-0.21146,-1.55686,-4.16241,-1.36914,-0.04334,-1.46714,-6.88882,-5.3592
244,-0.19749,-6.80089,-0.13988,-0.27414,-4.49079,-4.57099,-3.12751,-1.66483
245,-0.18224,-3.5041,-4.81845,-6.46406,-4.21588,-0.72327,-1.86341,-0.95786
246,-0.17937,-2.14324,-2.08509,-6.53146,-0.80392,-2.91485,-4.6591,-4.18533
247,-0.16019,-7.03697,-2.35087,-3.48013,-3.71223,-1.94731,-2.8465,-2.6725
248,-0.14742,-2.85625,-3.60086,-0.90648,-8.68585,-0.08344,-0.92351,-1.31467
249,-0.11323,-1.17968,-1.11691,-3.73122,-8.98695,-0.38958,-0.21294,-1.56962
250,-0.10549,-3.98837,-5.17997,-2.02482,-3.44066,-5.20011,-3.75677,-0.39644
251,-0.05568,-4.38862,-7.88371,-0.65849,-2.91618,-1.9763,-2.27705,-0.74535
252,-0.04898,-7.94281,-1.36069,-3.2536,-0.85543,-1.49142,-3.078,-3.47013
253,-0.017,-7.67654,-1.7095,-2.39732,-3.1036,-4.43059,-1.45508,-1.0105
254,-0.00724,-5.97108,-5.11484,-2.33304,-1.76881,-0.39902,-1.64074,-5.17315
255,-0.00082,-0.29749,-7.50805,-4.86257,-0.53475,-3.75394,-2.16501,-0.9115
